F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
264,540,332,-168,829,437,1100,388,180,609,-982,838,511,270
263,538,332,-164,837,422,1084,390,186,582,-982,838,514,269
268,539,333,-159,840,418,1073,395,189,564,-985,836,512,270
266,537,333,-161,856,439,1089,396,208,584,-986,837,507,270
269,539,333,-162,861,457,1103,394,231,610,-983,839,510,272
268,541,333,-160,829,446,1104,392,234,606,-980,837,515,273
262,540,338,-160,815,441,1125,390,227,589,-980,838,517,274
263,539,338,-163,840,456,1156,391,232,604,-986,840,513,277
261,542,333,-161,834,461,1159,391,232,622,-987,838,509,279
261,543,335,-157,813,454,1147,390,214,597,-983,841,513,273
264,539,335,-163,831,450,1143,389,198,567,-985,840,520,268
266,540,331,-165,836,446,1145,389,188,573,-981,836,517,271
265,544,335,-158,816,445,1132,391,170,572,-978,840,510,273
261,541,335,-162,832,456,1104,391,148,545,-985,840,511,273
259,536,329,-165,839,463,1094,391,144,540,-986,833,517,276
260,536,329,-162,821,452,1095,393,153,549,-979,834,514,272
264,542,337,-166,833,438,1091,395,163,558,-977,842,510,264
266,544,340,-166,852,438,1104,396,175,575,-981,845,514,269
262,538,332,-159,835,436,1126,392,184,591,-981,839,516,273
266,539,334,-158,825,428,1123,389,183,611,-980,837,514,272
273,547,340,-161,831,428,1114,393,169,620,-985,843,508,275
270,545,334,-162,811,425,1117,393,156,590,-989,846,508,275
270,541,337,-160,803,425,1124,393,154,574,-986,844,513,275
270,543,341,-158,830,436,1129,397,160,593,-980,838,512,277
270,546,335,-159,837,439,1131,395,167,595,-982,836,508,276
272,545,335,-157,832,443,1129,391,166,581,-989,839,517,274
268,540,343,-155,844,458,1115,393,156,577,-988,839,521,273
270,545,341,-156,834,454,1094,393,147,589,-985,835,513,274
272,547,332,-160,815,437,1087,389,145,617,-991,833,510,271
269,546,331,-159,836,434,1100,389,141,613,-992,836,512,271
266,549,337,-157,851,430,1108,391,130,573,-987,838,512,272
264,546,337,-160,845,432,1119,393,142,574,-985,837,515,270
263,542,340,-162,857,450,1143,393,165,604,-986,841,515,270
262,545,341,-160,851,457,1159,389,164,591,-987,843,510,272
260,544,336,-160,820,452,1168,390,156,573,-985,837,512,274
257,539,335,-164,821,457,1171,393,180,617,-980,836,520,276
258,541,335,-164,843,467,1166,391,214,666,-984,836,517,274
265,542,335,-156,843,460,1156,389,207,651,-989,834,512,272
264,535,331,-157,825,446,1138,391,173,618,-986,836,516,277
261,538,333,-165,818,434,1109,394,158,604,-987,837,517,281
263,544,339,-167,837,418,1087,394,170,591,-988,837,517,278
260,540,332,-164,865,408,1086,389,190,604,-986,838,515,271
258,535,325,-162,870,411,1092,389,196,639,-987,838,515,269
259,537,326,-164,853,416,1103,392,194,654,-985,838,516,271
253,538,329,-164,841,414,1115,392,189,643,-978,832,516,270
257,538,333,-163,840,412,1126,392,172,625,-981,833,513,268
264,535,332,-165,830,412,1137,392,157,614,-992,834,510,268
263,535,326,-164,813,410,1145,388,161,587,-989,829,512,271
260,538,326,-159,822,413,1153,388,177,570,-982,826,510,270
259,540,327,-160,848,427,1160,392,198,610,-986,832,512,266
262,538,330,-165,844,433,1153,392,210,658,-990,838,515,268
262,537,329,-165,818,414,1117,392,202,661,-989,833,511,275
261,538,329,-162,804,390,1078,395,188,663,-985,835,512,274
261,538,334,-159,818,393,1062,393,194,674,-981,839,516,273
262,538,334,-159,840,403,1053,391,196,656,-981,833,512,277
270,542,335,-163,819,391,1046,391,168,620,-981,833,510,279
270,545,336,-161,798,374,1049,392,132,580,-980,838,513,275
260,545,336,-157,841,375,1058,392,121,570,-980,843,514,274
261,545,335,-157,870,383,1065,391,137,616,-981,844,512,274
264,539,333,-159,841,381,1073,391,157,644,-985,838,514,270
263,539,337,-160,813,382,1076,392,168,619,-988,831,515,272
263,546,338,-164,793,387,1081,392,179,613,-984,834,513,274
264,545,340,-166,783,387,1101,392,186,644,-983,842,514,270
266,543,343,-162,798,381,1110,394,179,643,-984,845,513,274
266,548,335,-166,808,384,1100,392,167,628,-981,843,511,277
262,548,332,-169,832,398,1094,389,157,652,-981,842,513,273
259,543,338,-163,860,396,1077,394,139,662,-986,839,514,272
263,540,336,-160,837,367,1044,396,118,634,-985,835,512,273
270,540,331,-162,812,342,1031,392,112,633,-980,837,511,275
268,542,335,-162,833,356,1053,390,107,646,-981,837,515,276
266,544,337,-159,837,378,1076,392,102,615,-988,836,518,273
264,543,333,-162,819,377,1084,392,108,580,-987,837,511,273
258,541,330,-165,839,370,1094,390,118,610,-977,837,507,275
259,546,334,-158,867,372,1117,392,118,656,-977,836,516,275
262,543,338,-158,849,369,1129,395,93,630,-988,838,514,270
261,535,336,-170,798,359,1117,393,74,579,-988,837,508,269
265,541,338,-169,772,360,1109,392,93,584,-977,837,512,275
267,547,341,-162,808,370,1110,397,120,591,-980,839,513,272
263,542,342,-163,839,371,1093,395,124,569,-989,841,513,271
262,541,340,-162,823,369,1071,388,134,610,-985,836,517,273
264,545,338,-158,815,361,1069,391,151,681,-979,832,513,272
264,545,337,-158,821,344,1066,398,140,676,-987,839,510,271
262,542,335,-161,813,333,1061,391,118,627,-990,841,516,270
263,541,335,-162,819,345,1079,386,110,606,-981,839,518,272
261,540,334,-160,822,359,1109,392,112,606,-980,841,515,276
258,541,332,-159,792,366,1132,392,117,594,-989,835,512,277
260,542,338,-160,792,375,1151,391,118,582,-991,830,513,277
254,537,338,-163,815,384,1162,393,127,588,-982,835,515,276
255,533,336,-165,799,386,1169,394,147,610,-976,839,516,272
266,539,334,-167,791,377,1165,393,160,634,-984,838,513,272
265,544,329,-165,818,376,1141,391,173,655,-989,839,510,273
262,540,332,-161,825,383,1113,393,192,660,-981,840,512,275
262,534,336,-161,813,379,1096,392,199,656,-981,836,514,277
262,538,335,-160,817,374,1083,390,191,670,-990,838,515,274
262,544,333,-160,836,377,1079,394,187,651,-987,841,513,272
261,545,330,-161,834,379,1093,394,176,604,-979,838,514,273
260,543,333,-158,803,384,1113,391,154,605,-983,838,514,274
262,546,339,-156,792,397,1132,392,139,609,-990,839,511,276
271,550,339,-162,819,414,1142,392,140,568,-984,840,510,281
277,548,336,-158,815,421,1138,391,136,544,-980,843,514,281
272,543,332,-152,766,417,1134,393,135,557,-987,841,516,274
268,546,336,-155,766,419,1134,394,158,575,-987,841,513,277
268,547,344,-156,828,428,1122,390,173,587,-982,843,516,278
269,542,341,-154,852,430,1104,394,162,584,-981,840,517,276
267,545,337,-155,821,431,1092,399,169,587,-982,839,512,280
267,550,343,-156,819,428,1081,396,194,628,-979,840,510,281
272,545,341,-156,844,409,1070,394,193,652,-982,839,514,279
271,536,330,-159,824,395,1065,396,171,631,-988,838,515,276
268,536,334,-158,800,397,1070,396,162,610,-988,841,514,275
271,545,344,-155,816,401,1084,390,169,602,-982,844,518,279
269,547,342,-160,805,413,1108,389,180,596,-981,844,514,281
264,543,335,-163,780,438,1133,394,179,604,-984,844,510,279
266,545,332,-161,807,461,1143,395,171,612,-984,844,514,277
268,542,331,-157,831,463,1139,392,171,595,-983,840,515,277
269,540,334,-154,815,453,1135,391,170,582,-984,839,512,277
267,546,336,-159,805,454,1131,393,167,597,-985,841,510,273
267,543,336,-163,815,456,1122,394,169,615,-984,842,514,272
270,537,339,-163,837,447,1107,394,156,610,-983,841,515,279
265,541,335,-162,852,439,1099,391,133,579,-982,838,510,280
262,544,333,-159,834,433,1101,390,130,557,-985,839,508,275
264,542,335,-159,818,429,1101,391,135,564,-986,836,516,271
264,544,336,-165,815,429,1092,388,132,581,-987,836,519,272
266,545,334,-161,801,419,1084,389,124,583,-985,842,511,274
264,544,332,-155,800,396,1089,394,110,573,-983,842,509,274
264,546,331,-159,807,383,1101,393,108,573,-984,840,515,273
270,540,333,-164,807,398,1118,390,133,582,-979,840,512,272
272,534,338,-165,810,419,1133,390,155,592,-977,836,509,270
269,546,341,-162,807,431,1137,394,175,607,-983,835,512,274
263,550,335,-162,800,431,1132,396,195,616,-981,839,510,275
267,542,333,-159,799,424,1110,392,182,589,-979,841,508,274
271,543,336,-159,806,411,1080,388,143,560,-986,838,513,272
263,545,333,-163,807,407,1068,391,122,589,-990,835,516,272
262,541,334,-163,804,407,1081,393,121,623,-979,836,515,275
265,541,337,-165,804,397,1094,393,118,612,-978,841,513,273
265,542,336,-166,825,395,1102,393,126,592,-987,842,509,270
264,536,336,-162,833,403,1119,392,149,603,-983,840,509,274
262,537,334,-161,794,396,1133,390,163,611,-975,838,512,273
263,540,333,-162,769,388,1134,391,163,572,-979,841,513,269
266,534,332,-159,794,395,1133,392,169,556,-984,843,515,270
265,535,332,-158,810,396,1140,394,182,609,-983,841,517,274
263,541,331,-162,792,392,1140,395,184,651,-986,839,514,271
266,538,329,-163,796,401,1122,393,184,627,-987,837,511,268
269,538,333,-158,823,408,1097,391,188,617,-983,838,513,275
267,544,337,-156,838,408,1089,389,193,639,-985,838,513,278
267,544,337,-160,840,412,1088,390,195,638,-986,838,511,275
275,543,342,-160,830,414,1084,394,187,636,-983,842,512,276
277,546,344,-154,821,404,1088,394,179,647,-983,843,513,274
274,546,341,-154,823,394,1100,392,169,619,-981,839,511,272
272,545,335,-161,805,397,1113,391,149,590,-983,836,513,275
270,545,336,-162,789,403,1130,392,150,615,-989,838,516,273
275,549,344,-156,811,408,1140,390,166,635,-987,839,514,274
274,551,342,-154,820,423,1133,388,166,605,-980,834,511,277
270,547,336,-161,792,436,1134,392,164,591,-983,835,511,275
267,545,337,-163,792,432,1138,396,181,615,-987,839,514,274
268,547,340,-159,819,427,1123,394,197,633,-981,835,512,275
276,549,341,-156,821,425,1094,393,201,631,-979,834,514,275
271,546,339,-158,812,416,1082,395,193,621,-987,839,518,274
262,544,335,-158,809,413,1095,396,178,620,-991,837,516,273
266,545,333,-158,803,411,1103,395,161,617,-987,837,516,274
264,544,332,-163,812,408,1099,391,155,613,-983,842,515,273
264,542,332,-161,808,408,1103,390,162,616,-983,843,511,277
267,538,332,-162,776,406,1123,393,164,619,-986,841,510,280
261,534,332,-166,784,405,1123,395,160,617,-985,840,510,275
260,541,334,-161,814,409,1108,395,165,599,-984,840,513,272
266,544,333,-159,784,415,1117,392,167,576,-987,839,516,276
265,540,333,-161,762,415,1131,390,154,580,-984,841,514,280
261,540,334,-161,804,419,1134,392,149,603,-986,840,512,273
261,542,332,-160,830,421,1128,393,152,603,-986,839,514,269
265,538,335,-158,793,411,1111,387,152,586,-981,841,512,275
265,535,335,-161,759,401,1102,384,159,585,-986,839,509,272
268,537,330,-164,779,407,1121,390,184,591,-990,838,513,267
268,540,332,-161,800,425,1146,394,213,609,-984,840,515,268
263,540,335,-159,771,426,1152,390,216,646,-987,837,513,272
269,542,336,-159,768,420,1143,387,183,649,-988,836,515,273
271,542,330,-163,821,427,1136,389,146,603,-980,836,514,272
262,539,330,-168,813,432,1136,390,136,578,-984,837,509,274
259,536,336,-165,758,429,1129,390,138,587,-990,840,511,273
264,538,335,-159,781,431,1111,394,133,575,-986,837,517,270
268,542,332,-155,832,434,1110,397,137,570,-988,832,513,273
267,540,332,-160,818,433,1122,393,162,608,-993,832,508,276
265,539,334,-163,777,433,1132,391,189,645,-988,837,513,273
262,543,335,-160,780,430,1151,393,195,650,-982,841,518,275
262,539,333,-159,798,421,1159,391,184,623,-985,839,513,276
270,539,335,-160,786,418,1148,387,172,587,-987,838,511,271
271,540,334,-164,773,422,1143,389,163,580,-983,840,516,271
263,536,334,-167,777,422,1146,392,162,583,-980,841,516,276
260,540,338,-161,775,415,1138,394,173,566,-980,839,514,278
262,543,335,-157,772,412,1126,391,176,585,-982,837,513,274
267,538,333,-161,774,409,1129,390,167,645,-984,838,512,272
266,539,334,-159,779,408,1133,392,177,651,-983,839,511,273
261,544,335,-157,809,421,1133,392,189,611,-982,837,511,275
266,543,338,-163,835,426,1131,393,182,614,-983,838,513,277
270,542,334,-166,816,421,1129,394,185,647,-987,842,514,271
271,540,330,-164,802,425,1132,391,193,636,-991,844,513,268
270,538,335,-164,813,420,1129,391,182,601,-989,839,517,279
263,542,335,-157,805,407,1126,392,158,605,-988,835,518,277
268,543,335,-150,780,408,1131,390,135,618,-988,845,510,272
273,537,336,-158,765,408,1131,391,122,581,-988,850,511,274
265,542,335,-164,767,391,1108,395,130,544,-984,840,518,275
266,549,337,-159,780,384,1102,394,137,562,-981,836,514,271
271,541,337,-161,797,387,1118,393,138,581,-986,840,509,270
271,542,335,-165,811,389,1115,389,153,589,-994,840,514,272
270,549,334,-162,793,394,1111,390,177,629,-991,836,515,271
270,545,336,-157,758,408,1129,397,201,666,-986,837,510,271
270,542,339,-157,768,413,1138,397,209,656,-988,840,513,275
266,540,336,-161,799,394,1122,392,191,624,-989,840,517,275
267,538,331,-161,804,383,1119,392,171,588,-979,843,514,275
267,541,330,-162,794,400,1129,394,176,566,-974,845,516,275
264,546,340,-163,793,419,1131,393,176,589,-981,843,519,275
262,543,347,-164,789,420,1133,391,165,620,-987,843,517,279
261,540,336,-167,784,418,1134,390,172,613,-983,843,515,280
262,542,330,-165,788,407,1119,393,169,588,-980,839,515,278
265,541,336,-161,786,394,1111,395,154,580,-985,838,515,275
263,542,333,-161,786,395,1120,390,157,574,-989,836,516,273
264,544,329,-165,796,394,1119,391,154,561,-987,835,514,274
263,541,329,-166,794,379,1112,392,136,566,-985,840,511,272
262,538,333,-161,782,377,1121,392,146,604,-987,844,514,269
264,541,339,-158,782,394,1134,393,182,643,-983,843,519,269
264,542,340,-165,788,408,1140,391,211,636,-978,843,517,272
268,543,338,-162,787,417,1155,391,227,620,-980,847,514,274
267,541,336,-157,810,422,1159,392,225,649,-984,845,514,277
264,540,337,-162,824,412,1144,392,211,671,-986,840,515,277
271,544,337,-159,805,398,1133,392,195,636,-983,839,517,274
272,546,339,-154,798,394,1128,393,173,594,-984,841,515,272
268,541,338,-161,784,393,1121,392,151,583,-986,842,515,276
262,539,332,-165,756,394,1121,393,144,582,-986,839,513,274
261,541,335,-160,759,401,1130,394,149,578,-984,840,509,269
266,541,345,-158,775,408,1129,391,170,573,-981,844,510,278
265,538,339,-162,783,408,1127,389,194,581,-980,839,514,278
264,543,331,-165,798,407,1136,392,202,599,-984,835,516,268
265,547,335,-164,798,416,1140,391,215,624,-985,841,514,274
265,544,336,-164,773,426,1135,388,237,659,-986,844,513,280
271,543,337,-165,768,429,1135,391,232,667,-984,845,511,279
271,541,332,-163,782,423,1132,396,204,639,-979,843,511,277
264,540,330,-161,795,413,1115,393,179,601,-980,838,514,275
259,544,334,-159,795,403,1110,387,149,564,-984,837,514,272
262,540,336,-160,776,393,1123,387,115,540,-983,839,512,273
268,534,341,-158,770,388,1135,391,100,548,-981,836,515,275
263,539,340,-157,779,388,1132,392,98,555,-984,833,515,273
260,545,337,-163,769,384,1112,390,93,551,-985,838,510,274
264,539,337,-165,758,383,1109,391,109,576,-983,839,512,277
265,534,332,-159,770,390,1123,391,153,606,-981,835,515,277
267,542,333,-156,774,392,1114,389,176,598,-982,840,514,276
265,545,336,-162,776,399,1105,389,180,580,-989,840,515,272
257,539,332,-167,797,428,1126,392,208,575,-989,834,517,271
259,542,333,-165,802,453,1140,392,241,590,-984,840,514,276
265,545,335,-163,776,447,1138,390,245,630,-985,842,508,277
266,541,335,-161,764,434,1141,391,226,632,-991,837,510,272
263,537,334,-163,778,433,1139,390,215,589,-990,836,515,269
264,540,331,-165,797,433,1130,390,208,582,-990,839,514,274
266,544,332,-163,805,431,1118,393,185,595,-992,839,513,275
260,538,332,-160,796,434,1114,393,163,577,-989,835,514,269
257,535,333,-160,806,448,1127,389,181,581,-983,836,513,267
264,537,335,-159,834,458,1136,388,225,634,-982,841,512,272
264,538,334,-157,824,449,1134,391,242,663,-979,838,513,271
259,546,334,-160,794,440,1134,392,237,629,-982,838,514,270
256,547,331,-166,797,450,1136,391,230,597,-989,840,513,269
262,541,334,-161,812,461,1136,392,221,627,-985,832,512,268
267,541,337,-151,798,459,1134,392,208,639,-981,827,513,269
258,542,331,-159,782,462,1133,389,193,613,-991,833,514,266
257,540,330,-166,787,466,1124,391,184,624,-991,840,515,270
262,541,333,-164,791,461,1107,396,177,641,-981,837,516,273
262,542,335,-160,787,465,1097,393,166,602,-983,834,516,270
264,535,338,-161,775,474,1101,389,149,574,-988,840,515,271
261,532,336,-168,771,473,1100,392,137,589,-983,838,513,274
259,537,332,-162,772,464,1089,393,135,575,-980,834,510,277
262,538,331,-157,750,459,1089,390,136,562,-983,833,514,276
261,537,331,-165,738,463,1099,388,140,573,-984,836,519,271
258,539,331,-163,759,467,1107,391,141,577,-981,839,515,270
261,537,330,-158,781,467,1107,393,150,589,-983,837,511,269
267,539,336,-166,767,478,1108,393,167,596,-985,835,514,267
266,546,340,-168,755,481,1111,395,176,582,-981,838,513,269
265,546,336,-160,765,472,1105,395,185,574,-981,841,509,271
272,543,332,-160,761,469,1108,391,193,582,-985,840,513,271
271,542,333,-165,758,474,1118,388,194,593,-988,839,514,272
266,546,337,-159,759,478,1115,391,197,624,-984,843,513,272
270,550,339,-150,767,490,1105,392,198,661,-981,844,516,273
269,546,339,-148,791,508,1102,390,182,644,-984,840,516,276
270,543,345,-150,800,508,1099,391,165,615,-984,836,510,276
271,545,343,-153,793,497,1089,392,167,609,-979,835,509,273
272,550,337,-158,790,494,1091,390,179,604,-983,836,513,275
274,546,342,-163,779,495,1101,391,168,605,-990,841,511,277
266,537,341,-163,758,494,1101,392,141,588,-987,840,511,271
262,538,336,-162,763,494,1105,390,124,549,-983,837,514,273
261,543,336,-162,774,504,1121,391,128,561,-982,838,514,275
260,545,337,-160,766,521,1137,394,145,611,-980,841,514,272
258,539,334,-161,785,532,1153,392,166,625,-986,841,513,276
259,531,333,-168,804,537,1164,386,187,622,-988,836,511,280
269,540,336,-165,782,534,1154,389,200,635,-978,840,515,276
268,548,336,-161,766,524,1135,397,200,637,-980,845,520,274
259,535,332,-163,786,517,1116,395,196,636,-989,843,518,278
258,528,335,-165,785,509,1098,388,197,648,-984,840,513,278
262,536,332,-170,754,497,1087,389,193,645,-980,839,512,275
266,539,328,-170,765,496,1075,393,189,643,-988,839,514,281
264,538,334,-159,803,503,1075,391,191,655,-988,842,513,279
259,538,338,-156,805,497,1096,389,172,638,-982,838,510,266
265,540,336,-161,783,483,1103,393,144,589,-981,837,510,268
265,547,332,-160,768,486,1102,394,149,591,-983,838,512,277
260,550,334,-161,769,500,1125,390,177,640,-987,837,515,274
262,540,340,-165,767,513,1142,389,198,648,-989,839,511,266
260,534,336,-164,753,518,1137,392,211,633,-988,837,507,263
264,544,330,-160,762,515,1136,390,220,645,-986,834,510,270
269,550,328,-158,795,519,1137,389,225,656,-983,835,511,270
270,543,335,-161,785,522,1122,391,233,645,-982,835,509,265
270,537,338,-164,751,519,1094,391,226,629,-985,838,516,270
266,536,331,-164,771,517,1070,390,213,628,-988,838,518,272
266,539,329,-159,796,514,1058,394,224,643,-981,840,512,271
265,544,329,-161,770,513,1061,393,234,645,-979,840,514,275
262,542,332,-165,751,517,1073,388,209,624,-987,839,516,273
263,543,340,-163,773,518,1076,388,175,601,-988,837,515,271
265,546,334,-161,786,516,1078,390,159,596,-982,835,515,271
265,544,331,-161,772,522,1095,391,149,612,-982,839,514,269
261,538,336,-166,757,524,1108,390,147,628,-985,841,515,268
258,537,333,-168,751,516,1105,389,160,625,-985,839,517,268
264,543,333,-165,751,510,1103,391,167,610,-985,839,512,267
265,543,334,-160,754,507,1101,393,163,598,-987,836,508,268
259,541,331,-157,770,511,1099,390,167,597,-986,835,512,273
260,541,331,-163,791,519,1111,389,185,609,-981,840,517,272
260,542,333,-168,805,524,1108,391,192,632,-977,840,517,269
260,545,337,-163,799,515,1073,394,180,647,-981,837,516,275
262,542,340,-162,779,499,1053,392,168,638,-992,838,513,276
262,540,334,-166,775,501,1069,389,179,613,-992,843,514,273
265,544,328,-160,780,519,1096,391,201,607,-983,844,515,272
268,543,335,-157,765,519,1118,392,197,632,-985,838,513,272
269,541,343,-160,752,496,1134,392,168,623,-992,839,510,274
268,541,336,-158,781,488,1135,392,162,574,-987,842,509,275
267,544,333,-155,798,500,1130,391,185,574,-984,841,511,270
264,544,338,-160,771,501,1131,393,204,628,-985,841,512,269
266,538,336,-168,758,501,1126,396,217,647,-983,841,511,272
277,540,337,-165,763,501,1106,391,234,636,-984,841,511,273
274,548,343,-159,762,489,1078,385,235,642,-992,841,514,273
263,545,340,-162,766,482,1062,390,218,639,-994,841,515,273
268,539,340,-163,781,493,1059,394,210,628,-987,841,515,275
270,539,342,-157,791,503,1062,392,211,637,-982,838,518,277
266,542,341,-154,799,505,1065,390,204,641,-981,838,516,275
266,539,339,-158,799,511,1083,391,207,630,-983,837,511,270
262,532,333,-164,769,520,1107,392,223,621,-985,836,513,271
264,534,332,-160,732,517,1115,392,214,617,-984,839,517,277
265,541,336,-158,732,509,1115,390,192,614,-987,842,512,273
263,541,337,-163,759,517,1115,391,191,606,-984,843,511,270
265,541,340,-166,763,525,1109,393,198,601,-977,842,516,276
265,541,339,-162,752,518,1095,390,193,613,-979,842,512,276
268,540,338,-161,764,509,1079,392,191,620,-984,844,510,274
268,538,336,-167,775,507,1070,399,194,611,-985,843,518,271
263,537,339,-165,764,499,1060,397,189,623,-982,841,520,269
262,544,346,-157,765,497,1055,393,166,622,-985,843,512,274
268,547,342,-158,783,506,1072,394,143,577,-990,843,511,275
275,544,336,-159,777,516,1098,394,150,560,-988,842,515,273
268,544,338,-158,757,521,1113,391,167,601,-987,841,512,277
263,544,340,-163,750,518,1117,389,171,625,-987,843,511,275
268,542,339,-162,751,506,1122,390,173,602,-984,845,514,270
267,544,334,-158,755,495,1121,393,184,589,-981,841,513,273
268,547,337,-162,747,492,1118,393,203,611,-984,841,515,277
272,546,341,-166,731,491,1115,390,209,609,-988,846,521,272
267,542,337,-165,738,484,1106,390,198,579,-989,841,519,269
266,544,336,-164,767,482,1090,392,196,589,-985,838,517,276
271,545,337,-165,782,489,1082,392,211,614,-981,838,516,276
273,545,334,-162,773,487,1094,393,214,611,-985,839,515,272
270,546,332,-161,756,469,1104,395,204,625,-982,841,512,274
264,545,333,-165,756,470,1105,393,198,636,-978,838,510,274
263,541,336,-160,765,483,1116,391,183,601,-986,841,513,274
266,540,337,-159,735,469,1127,392,167,562,-993,844,514,272
267,544,337,-164,717,468,1135,391,178,562,-986,842,512,274
268,545,337,-165,758,493,1137,389,199,581,-979,842,513,279
268,539,337,-159,775,497,1134,388,213,597,-985,845,517,275
270,539,341,-155,736,479,1128,390,224,622,-986,847,515,273
267,546,338,-163,725,479,1117,391,224,649,-980,847,512,274
266,547,336,-169,756,484,1104,390,217,645,-980,845,516,272
269,542,341,-162,772,478,1099,389,221,623,-985,840,515,278
264,541,338,-159,776,480,1103,390,218,620,-984,838,511,280
268,539,331,-163,756,484,1112,392,198,610,-981,841,513,277
270,541,333,-163,734,486,1137,390,186,589,-985,842,515,276
265,546,334,-164,760,500,1159,392,177,570,-985,838,510,275
268,546,332,-163,775,513,1163,395,164,543,-982,839,506,276
270,540,332,-158,751,503,1155,392,173,562,-985,843,510,277
267,544,343,-158,752,487,1137,391,196,617,-988,843,511,273
269,547,346,-161,761,489,1118,391,203,621,-985,839,513,270
267,541,335,-160,749,492,1109,387,215,604,-981,839,517,275
266,541,338,-157,758,484,1104,391,231,617,-982,844,516,281
267,544,346,-159,764,478,1095,398,235,633,-982,840,514,273
269,542,341,-161,734,469,1085,393,222,622,-979,838,515,271
269,540,335,-161,736,460,1085,388,203,593,-979,846,514,280
267,544,337,-162,767,456,1093,389,192,586,-983,845,512,279
276,551,342,-160,766,454,1106,391,202,609,-984,840,516,274
274,549,342,-163,752,456,1120,392,211,612,-982,839,518,275
263,542,336,-166,755,457,1124,390,205,579,-982,841,514,278
265,542,330,-162,754,454,1123,393,203,563,-984,844,513,272
269,543,333,-161,722,454,1125,393,208,565,-985,845,514,267
270,543,342,-164,698,452,1118,391,202,543,-983,844,514,272
266,544,339,-163,732,451,1102,391,204,535,-984,842,516,274
261,544,333,-164,768,456,1092,391,221,585,-983,845,516,269
262,544,337,-161,760,452,1079,391,237,637,-980,841,514,273
263,542,335,-156,762,443,1060,391,254,636,-981,832,513,280
264,539,333,-158,773,446,1045,393,276,617,-984,836,518,280
264,537,337,-167,761,452,1041,389,281,614,-986,843,518,275
263,535,333,-168,762,452,1057,385,260,604,-985,837,511,270
264,534,332,-157,766,460,1085,390,249,580,-983,837,512,277
266,536,335,-156,749,464,1117,394,257,567,-983,844,519,279
275,545,336,-160,749,453,1139,391,250,579,-982,844,517,273
281,549,335,-158,758,454,1142,390,232,599,-982,840,509,273
275,546,334,-158,749,462,1136,396,228,605,-983,845,511,274
275,548,337,-159,749,454,1125,396,226,591,-981,848,516,275
276,546,333,-162,760,451,1098,391,215,572,-978,841,515,274
273,545,337,-162,752,460,1066,388,219,573,-979,843,513,276
272,550,347,-162,734,457,1051,391,230,586,-981,851,517,282
271,549,346,-159,729,455,1051,394,236,580,-984,843,518,280
276,547,344,-156,746,469,1051,393,253,581,-984,838,514,275
277,546,345,-156,761,464,1046,394,274,619,-981,844,515,279
273,545,341,-154,755,439,1039,396,273,640,-985,846,517,280
273,542,336,-155,756,425,1046,393,270,616,-986,845,516,277
274,538,337,-161,767,434,1063,388,276,598,-980,843,512,282
276,540,343,-161,757,446,1069,391,271,605,-978,845,514,286
273,541,341,-159,739,454,1077,395,257,612,-984,851,516,282
265,539,338,-165,748,467,1103,392,254,607,-982,849,515,281
267,539,338,-166,757,474,1114,387,250,596,-980,844,515,282
270,540,339,-163,744,475,1100,392,240,602,-984,843,516,278
271,542,344,-158,750,477,1091,395,233,630,-983,849,521,279
272,548,344,-157,797,473,1084,388,241,659,-982,850,521,284
269,546,339,-162,818,471,1071,390,255,667,-983,843,513,281
273,544,344,-159,792,473,1071,395,267,659,-983,845,512,283
274,546,343,-154,771,462,1083,392,267,647,-983,849,517,286
273,548,335,-159,774,444,1094,391,250,622,-983,845,517,287
277,547,340,-158,772,437,1108,393,232,587,-980,849,511,283
275,545,343,-153,751,438,1131,392,236,579,-981,851,509,276
274,547,338,-155,744,446,1147,394,245,610,-985,845,515,276
276,548,337,-160,770,455,1145,393,241,623,-982,841,517,275
274,545,342,-157,786,457,1131,389,228,602,-982,844,516,273
271,545,346,-154,772,457,1113,392,212,600,-990,844,514,277
272,547,339,-156,763,455,1092,395,206,609,-991,840,512,283
275,548,337,-156,770,448,1076,393,210,598,-982,846,511,283
274,546,343,-159,779,441,1059,392,210,598,-981,849,511,280
274,543,345,-161,782,431,1035,393,207,610,-985,841,514,281
271,546,344,-160,769,408,1014,393,199,596,-980,840,515,285
267,547,341,-159,753,385,1003,393,178,587,-979,848,513,282
274,544,344,-156,748,380,1006,393,157,592,-985,850,515,283
275,544,343,-158,741,388,1027,393,145,564,-991,844,517,283
266,546,339,-162,734,405,1057,390,141,545,-991,844,517,279
272,544,344,-157,746,418,1086,394,149,558,-982,850,514,282
279,542,344,-155,766,424,1107,397,160,554,-976,844,514,284
275,545,345,-160,755,436,1116,392,162,553,-981,842,516,278
269,542,350,-161,741,453,1112,388,169,577,-986,849,519,278
268,540,348,-159,769,463,1093,390,182,603,-984,847,518,283
276,548,340,-157,798,459,1058,392,184,614,-982,844,515,283
273,548,336,-158,790,450,1022,393,182,620,-981,846,516,279
269,543,339,-160,776,442,1009,392,197,622,-982,848,515,284
275,550,343,-157,782,438,1017,388,214,623,-982,849,516,288
273,551,341,-156,793,441,1027,388,210,611,-979,849,516,283
275,547,343,-157,786,443,1047,393,191,581,-978,852,516,284
275,545,347,-161,770,436,1079,394,177,545,-982,852,515,289
274,544,352,-163,763,430,1094,394,161,510,-983,846,514,288
