F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
261,536,336,-173,771,406,1063,400,262,552,-978,851,514,285
255,536,331,-167,813,413,1060,396,252,488,-982,846,516,280
257,538,333,-166,756,412,1064,395,259,518,-986,844,516,278
263,540,335,-169,695,422,1064,400,266,606,-982,848,515,283
262,541,336,-166,738,443,1070,398,259,603,-980,850,515,285
264,540,334,-162,788,439,1071,393,248,551,-983,846,513,281
265,539,334,-163,742,420,1057,396,231,534,-984,844,513,281
260,544,336,-169,700,419,1057,398,220,517,-985,844,515,280
263,545,338,-169,716,422,1063,395,223,523,-984,844,515,275
271,540,336,-164,711,410,1053,396,234,572,-982,845,514,277
270,539,336,-163,690,403,1048,398,248,588,-983,845,514,283
265,543,336,-166,717,413,1052,399,250,526,-983,842,514,281
264,543,336,-167,771,425,1049,397,239,504,-982,838,513,276
265,542,340,-162,784,425,1041,394,230,568,-987,839,513,276
267,543,341,-161,730,420,1046,392,225,596,-988,843,509,270
274,544,338,-166,711,423,1058,393,217,547,-981,843,508,268
277,545,336,-165,756,426,1058,394,216,503,-980,840,510,274
273,549,337,-160,748,426,1059,393,223,498,-987,837,508,272
269,547,342,-163,694,424,1067,393,236,531,-989,837,508,267
270,540,339,-166,706,409,1059,397,234,585,-984,839,512,266
273,539,335,-161,727,392,1039,395,206,568,-984,836,512,266
270,544,340,-160,690,404,1040,388,191,495,-983,833,509,269
266,543,342,-163,701,428,1054,390,204,483,-984,833,508,268
263,537,336,-159,775,436,1056,392,217,542,-986,834,510,264
264,542,336,-155,775,444,1053,388,221,601,-988,833,513,263
269,544,338,-158,706,442,1058,391,222,564,-989,833,516,263
272,540,336,-164,717,439,1068,394,218,513,-988,832,513,265
271,544,339,-160,783,459,1073,391,218,567,-988,830,510,266
273,549,341,-155,762,475,1073,387,222,598,-990,829,515,262
275,543,339,-160,704,458,1064,392,208,544,-991,832,513,261
268,538,340,-166,729,440,1053,397,191,519,-989,833,507,265
264,542,338,-164,764,450,1062,390,205,558,-989,829,506,262
265,541,335,-164,700,449,1073,385,225,573,-987,831,511,261
264,535,338,-165,684,437,1067,390,225,556,-982,835,511,264
267,537,341,-160,776,442,1065,396,221,573,-984,836,509,265
272,540,338,-155,794,449,1072,397,224,612,-987,834,512,263
271,538,339,-158,744,445,1074,392,222,599,-986,832,516,260
272,542,339,-162,743,446,1074,385,218,567,-985,832,514,259
273,544,336,-163,740,453,1072,386,208,600,-988,832,512,263
272,542,337,-163,732,447,1067,391,179,568,-989,829,511,263
273,542,341,-162,766,446,1072,388,173,463,-987,830,511,258
271,543,341,-158,779,456,1081,392,212,521,-988,833,513,263
268,541,340,-158,765,455,1084,397,240,673,-990,832,513,270
270,542,340,-163,748,441,1084,390,227,650,-987,831,510,266
274,543,338,-164,725,438,1079,389,215,544,-983,834,512,263
270,544,334,-162,745,448,1078,393,232,579,-984,836,514,267
267,546,334,-160,784,453,1093,392,231,588,-988,834,513,266
265,542,335,-160,768,460,1109,389,214,508,-985,834,512,262
263,535,330,-164,746,471,1107,387,229,563,-981,833,508,262
266,538,325,-168,749,482,1103,391,250,645,-985,829,505,263
264,543,328,-166,765,482,1097,393,227,566,-989,832,514,265
259,539,332,-161,787,470,1074,395,206,532,-986,830,516,261
258,538,328,-159,766,460,1061,396,220,651,-987,824,510,251
251,542,321,-165,719,465,1065,393,219,653,-994,825,511,250
238,543,323,-172,741,476,1071,381,199,490,-994,826,512,252
235,540,328,-173,792,474,1065,381,199,482,-990,820,511,247
236,532,318,-173,778,482,1058,387,215,636,-989,816,511,239
229,523,305,-177,744,501,1070,382,223,630,-990,816,506,238
227,519,304,-180,758,509,1086,383,225,532,-990,817,504,243
228,514,306,-181,789,505,1075,386,240,588,-993,820,510,241
228,513,305,-182,774,507,1070,384,254,626,-991,818,510,242
232,518,310,-181,739,519,1087,385,250,535,-989,812,506,247
231,515,308,-179,754,533,1084,387,236,536,-988,818,509,246
226,511,304,-180,779,538,1077,387,231,618,-989,824,508,242
231,512,309,-186,772,537,1086,385,240,621,-992,820,507,246
242,513,314,-183,776,536,1084,386,245,609,-989,819,515,250
241,520,313,-175,777,533,1069,388,239,616,-986,820,513,248
239,530,315,-177,756,529,1068,386,236,579,-992,820,504,248
250,528,319,-175,778,532,1082,389,242,562,-997,823,507,253
256,525,325,-167,790,539,1095,387,255,617,-992,828,518,258
254,528,330,-165,748,536,1092,382,258,629,-988,828,518,259
254,526,330,-169,756,517,1074,387,248,594,-991,826,511,258
258,529,328,-167,785,503,1069,394,240,592,-988,826,509,262
263,533,335,-164,741,508,1076,387,228,578,-989,826,515,262
265,531,337,-164,715,510,1075,383,217,559,-990,828,516,260
265,531,336,-162,763,503,1070,394,218,578,-986,830,511,264
268,535,341,-163,792,507,1069,397,215,560,-987,833,509,264
271,537,340,-169,777,514,1069,393,213,535,-991,837,512,265
270,539,339,-168,729,510,1068,391,231,584,-988,832,515,269
269,540,340,-164,693,503,1062,391,247,620,-986,827,518,267
272,539,341,-164,736,503,1057,394,236,612,-986,833,518,266
273,541,341,-168,776,519,1064,396,233,625,-983,836,515,270
270,541,338,-165,727,528,1075,395,238,575,-984,834,513,268
269,536,337,-162,724,523,1074,390,235,498,-987,835,515,269
270,539,340,-163,798,521,1067,394,237,548,-987,835,517,277
271,544,340,-162,783,517,1063,400,249,606,-989,835,515,274
272,547,339,-162,718,505,1060,396,251,604,-990,838,517,274
275,546,344,-164,717,504,1056,392,246,573,-989,838,515,281
277,546,346,-163,725,508,1053,397,254,508,-991,835,510,280
280,550,343,-157,724,501,1044,401,266,542,-987,838,510,276
281,551,346,-158,768,502,1035,396,258,688,-984,841,512,274
281,546,350,-160,797,509,1044,392,252,700,-987,839,512,279
284,547,347,-156,739,505,1063,394,259,591,-980,840,512,283
289,552,344,-152,708,503,1070,399,257,541,-973,840,514,282
289,548,349,-157,767,511,1067,399,251,539,-981,833,514,275
288,546,352,-156,781,511,1065,394,265,582,-991,832,514,270
289,554,347,-155,729,506,1062,391,277,638,-988,843,516,271
286,553,345,-159,738,515,1066,396,280,650,-985,844,516,276
281,551,349,-157,764,521,1074,398,283,637,-988,835,513,278
281,556,348,-152,762,520,1070,395,256,568,-987,838,511,278
284,553,344,-154,771,529,1068,396,233,555,-984,844,511,279
286,549,344,-155,747,539,1072,397,247,648,-985,839,515,278
287,550,349,-147,754,532,1056,395,236,631,-985,832,518,274
291,550,351,-148,814,522,1036,397,203,547,-986,833,516,274
290,551,350,-159,772,523,1036,395,207,573,-988,835,512,276
279,553,351,-159,723,528,1045,390,220,564,-990,834,513,274
278,551,350,-153,786,535,1045,395,215,536,-988,835,514,269
286,551,348,-155,777,534,1038,397,224,605,-987,838,514,266
285,549,348,-157,714,533,1034,395,231,613,-988,836,515,266
279,543,348,-154,736,536,1036,399,224,592,-988,829,512,264
280,543,347,-154,750,532,1040,399,228,629,-987,827,508,265
281,546,346,-160,757,523,1044,390,226,564,-990,830,506,267
275,549,344,-160,789,523,1044,389,215,517,-993,830,507,263
271,552,342,-152,747,529,1039,395,218,662,-990,822,512,262
272,548,344,-154,679,534,1051,396,233,709,-987,823,512,261
278,544,342,-163,711,536,1063,390,241,586,-989,830,509,256
277,547,337,-161,764,529,1051,388,249,633,-989,825,510,256
274,547,341,-156,759,525,1046,391,250,729,-989,823,508,261
275,547,346,-160,736,535,1053,395,239,617,-992,832,507,263
275,545,341,-159,720,537,1054,396,243,568,-993,834,511,264
269,541,337,-157,733,532,1052,397,257,671,-989,827,512,267
273,545,342,-155,743,534,1058,399,272,686,-989,828,509,267
280,548,342,-156,727,538,1065,395,300,680,-991,830,512,266
275,548,341,-162,760,537,1066,390,309,723,-987,830,511,266
272,550,342,-161,818,538,1067,390,282,716,-986,833,510,266
275,548,336,-156,780,537,1084,392,269,699,-989,831,515,266
276,541,334,-160,707,540,1109,393,274,683,-988,829,514,265
272,541,340,-163,724,557,1111,393,263,641,-987,832,511,266
267,543,337,-161,764,556,1104,397,246,632,-988,836,514,267
268,541,331,-163,762,546,1105,399,232,642,-985,833,515,273
267,541,335,-163,736,562,1105,398,220,630,-987,831,514,279
265,544,339,-161,729,562,1099,399,204,609,-989,835,515,276
267,541,335,-163,749,546,1095,399,196,594,-984,840,513,277
266,539,331,-166,752,552,1093,398,210,627,-983,840,509,278
261,542,333,-165,738,551,1080,395,213,673,-985,834,512,276
262,541,332,-162,723,528,1076,393,194,600,-986,837,516,282
264,538,330,-163,681,530,1096,394,203,519,-985,844,514,285
260,542,333,-168,689,544,1103,398,231,592,-981,845,511,284
259,543,337,-169,774,535,1080,400,218,669,-981,842,516,283
259,540,335,-168,793,532,1066,397,191,646,-982,842,522,282
260,540,335,-168,733,551,1087,398,212,635,-983,847,519,283
264,540,337,-167,739,569,1104,398,239,674,-983,846,514,283
262,538,337,-165,781,571,1093,395,214,646,-983,845,515,277
261,543,335,-162,749,567,1084,394,184,542,-983,848,512,273
265,544,335,-163,720,558,1083,393,180,531,-984,846,508,277
267,538,337,-168,751,546,1081,392,175,608,-984,839,512,276
262,539,337,-168,756,545,1091,393,177,621,-982,838,517,274
261,543,338,-163,725,546,1099,397,196,600,-983,842,514,275
265,543,339,-165,751,536,1081,397,192,608,-985,836,512,275
269,540,339,-162,785,517,1070,391,163,561,-984,830,513,275
269,541,339,-156,737,513,1072,391,163,558,-984,836,516,274
269,543,341,-159,702,515,1068,398,178,680,-983,844,519,275
269,544,343,-162,712,516,1066,401,170,692,-981,843,520,281
266,544,342,-156,722,523,1068,397,162,599,-982,838,518,281
268,542,341,-155,749,527,1067,398,167,578,-984,838,511,275
275,546,339,-163,761,525,1067,397,169,544,-982,842,509,275
280,548,341,-163,724,531,1072,393,173,535,-982,843,511,276
275,546,345,-155,714,537,1068,397,179,645,-985,843,513,273
272,550,342,-153,744,527,1057,401,157,664,-985,842,515,277
276,550,338,-158,763,530,1059,397,138,564,-981,842,519,280
281,547,343,-159,772,540,1069,395,154,560,-982,843,519,279
280,552,345,-155,729,532,1072,398,165,617,-984,846,517,284
279,556,342,-160,690,529,1074,398,167,634,-980,845,515,289
281,553,342,-163,755,532,1078,394,173,646,-980,842,515,285
277,548,344,-155,812,533,1072,392,179,637,-987,839,516,282
269,547,344,-153,772,534,1066,395,182,610,-989,840,515,283
271,546,346,-158,715,532,1074,397,184,638,-986,842,514,283
277,549,347,-159,713,532,1079,394,183,658,-987,843,516,280
272,551,342,-159,765,538,1071,393,180,614,-986,840,515,279
266,549,337,-159,773,524,1064,398,176,607,-984,836,512,277
274,548,341,-159,715,505,1069,394,185,650,-984,839,514,277
276,551,342,-160,723,502,1073,391,211,694,-984,840,516,277
271,553,334,-158,769,491,1068,394,215,709,-987,840,513,279
269,545,334,-159,721,482,1074,395,208,649,-989,840,508,279
267,540,341,-166,696,499,1088,393,216,631,-987,840,510,274
270,545,344,-164,766,510,1082,396,213,717,-988,841,516,272
272,547,343,-159,765,506,1066,398,195,719,-988,844,515,279
270,547,342,-161,688,507,1065,391,195,639,-988,842,512,283
273,546,340,-163,696,511,1072,389,206,666,-990,839,516,279
276,547,340,-160,773,507,1066,396,211,729,-988,841,516,275
276,548,341,-160,776,501,1065,398,231,720,-987,840,512,276
274,547,340,-162,726,499,1069,398,256,733,-987,835,513,283
270,545,342,-161,712,492,1064,395,256,768,-984,835,515,284
271,542,344,-162,707,480,1058,388,230,713,-981,842,514,274
279,542,340,-166,716,482,1063,389,200,636,-986,844,517,270
274,542,336,-167,739,501,1073,398,194,687,-986,837,519,276
265,543,339,-159,732,508,1071,398,183,718,-982,836,513,281
271,545,343,-157,701,491,1072,394,166,626,-987,841,511,281
274,548,342,-163,699,493,1095,396,184,618,-990,842,515,280
268,548,341,-162,729,502,1105,396,216,722,-984,841,516,278
270,544,342,-155,752,488,1080,395,223,747,-982,842,517,278
277,543,341,-157,756,488,1074,398,219,685,-986,846,515,279
273,543,338,-161,733,500,1100,395,228,669,-987,846,516,277
266,542,337,-160,731,489,1102,388,224,696,-984,843,518,277
266,543,343,-157,742,478,1078,390,209,699,-983,843,513,280
270,545,348,-159,710,484,1069,398,206,681,-982,845,508,280
270,545,340,-162,705,488,1081,399,211,691,-984,843,516,276
267,543,333,-161,764,494,1091,397,219,709,-983,843,521,278
268,542,336,-161,778,492,1082,395,222,693,-980,840,513,285
270,537,340,-162,728,469,1070,393,212,659,-985,835,511,283
267,538,337,-161,710,465,1071,398,207,614,-988,839,512,278
263,542,339,-164,728,474,1080,401,214,663,-982,844,512,280
268,542,342,-166,744,468,1083,395,224,789,-981,839,513,283
266,541,336,-168,743,471,1080,396,216,770,-986,839,512,278
257,542,335,-168,705,473,1082,399,190,570,-988,844,511,272
260,544,338,-166,714,468,1088,395,169,484,-984,838,514,272
264,539,334,-166,797,471,1081,395,173,640,-982,837,518,279
261,532,330,-165,822,480,1064,399,179,722,-981,846,516,284
261,535,332,-164,734,478,1060,395,173,627,-985,848,513,280
258,542,334,-167,686,470,1054,394,171,556,-987,844,515,278
257,543,333,-170,767,464,1034,398,148,474,-980,841,519,282
265,541,332,-166,825,461,1027,396,124,420,-978,842,518,279
266,537,331,-166,782,467,1035,396,140,573,-983,844,515,274
260,535,332,-169,772,473,1039,397,157,682,-985,845,517,277
262,542,331,-164,802,471,1044,391,152,601,-983,843,517,278
265,542,331,-162,757,470,1055,387,151,519,-983,842,514,275
263,534,336,-164,729,474,1056,392,141,423,-985,843,513,277
263,535,339,-168,803,477,1050,398,138,425,-984,844,516,278
264,540,334,-170,823,474,1048,399,152,609,-980,849,521,278
266,538,335,-167,750,467,1039,398,147,642,-982,848,519,277
264,536,339,-165,737,469,1034,397,132,488,-985,845,514,277
262,538,334,-166,790,478,1041,392,135,468,-982,845,517,283
265,540,331,-165,804,481,1048,391,151,535,-981,845,519,287
266,541,338,-163,787,478,1046,394,166,520,-983,842,515,285
266,542,341,-166,778,475,1033,397,177,485,-985,839,516,285
267,541,338,-169,785,480,1027,396,186,496,-984,845,519,283
267,541,339,-163,779,498,1049,396,200,580,-980,848,515,281
264,541,339,-160,764,512,1071,396,195,648,-978,844,511,285
266,539,337,-166,760,493,1068,395,174,606,-986,842,514,285
274,540,339,-167,770,475,1066,394,183,547,-986,846,516,278
277,542,337,-159,795,490,1069,394,200,535,-978,845,513,276
275,544,334,-159,828,501,1069,395,193,524,-981,843,513,278
272,546,336,-164,829,497,1080,395,193,522,-987,847,519,275
275,542,341,-162,774,504,1098,392,211,555,-984,844,519,274
278,542,340,-159,744,516,1101,395,220,569,-982,840,515,276
272,550,338,-162,776,507,1099,399,219,574,-985,839,517,278
269,546,339,-161,815,501,1094,398,210,584,-985,839,521,279
272,542,342,-158,833,506,1090,397,192,528,-985,839,519,279
270,545,342,-160,794,494,1089,399,184,497,-985,837,518,278
266,543,335,-163,722,475,1080,393,183,544,-984,837,516,279
268,540,334,-161,725,468,1069,389,179,548,-983,842,514,280
273,544,341,-157,801,472,1072,396,187,543,-984,842,516,279
273,546,341,-163,826,485,1075,399,190,574,-984,839,516,277
272,544,336,-168,802,501,1067,393,176,529,-982,842,517,275
272,544,342,-163,792,506,1067,393,180,489,-981,844,519,277
272,545,346,-155,780,519,1088,399,203,564,-983,844,520,281
270,545,342,-157,779,531,1102,399,209,563,-986,846,520,282
272,544,339,-162,800,515,1082,395,190,498,-985,843,517,281
275,547,339,-161,817,496,1062,396,179,562,-982,839,514,279
270,548,340,-160,814,499,1066,397,181,611,-981,841,513,279
266,544,339,-162,778,511,1067,396,181,545,-983,841,517,284
268,542,337,-164,772,516,1058,399,183,543,-985,838,517,285
269,547,339,-161,831,518,1059,400,193,573,-980,840,514,281
269,552,342,-157,838,524,1064,395,198,532,-979,843,516,283
270,549,343,-160,782,529,1070,390,197,534,-987,842,522,284
271,548,341,-163,792,517,1073,393,203,589,-990,844,517,281
275,553,342,-158,836,499,1072,397,207,601,-984,847,509,281
279,553,344,-155,797,497,1079,394,193,573,-983,843,514,282
276,548,342,-159,751,501,1070,392,159,535,-986,842,517,280
269,544,342,-159,782,495,1039,397,128,509,-984,846,511,280
266,544,344,-161,809,493,1043,396,132,491,-981,847,514,281
271,543,340,-167,822,499,1062,387,155,497,-983,843,518,280
272,542,332,-166,830,508,1048,388,178,581,-983,843,515,279
266,536,332,-162,788,510,1045,394,201,648,-982,842,516,277
264,536,335,-169,755,503,1063,392,209,579,-983,841,518,277
266,535,335,-176,794,493,1049,394,194,522,-983,844,517,279
266,527,335,-171,812,495,1033,401,174,570,-982,845,518,281
266,528,334,-167,779,502,1041,395,156,545,-982,846,518,281
264,535,334,-171,797,506,1043,388,158,481,-983,846,519,283
257,536,332,-172,821,513,1052,394,183,542,-983,845,523,282
256,533,328,-168,790,517,1075,403,197,632,-985,842,522,280
262,534,333,-164,776,511,1067,399,177,612,-985,842,516,280
266,541,339,-165,802,512,1039,389,157,562,-982,840,514,279
266,545,340,-166,793,527,1049,390,169,541,-982,837,517,273
262,538,337,-168,767,538,1070,395,188,512,-985,840,517,274
260,531,335,-168,819,547,1063,393,194,550,-985,842,515,275
262,534,334,-165,869,560,1061,392,197,650,-985,837,513,270
265,536,335,-164,818,554,1063,393,190,645,-990,835,516,271
266,537,337,-168,763,534,1050,393,174,557,-989,836,519,271
266,540,335,-163,785,525,1052,397,175,541,-984,835,515,266
268,540,332,-156,821,541,1077,394,191,573,-984,831,514,266
270,538,332,-161,813,551,1080,386,198,548,-986,830,519,267
267,540,337,-167,806,543,1070,390,189,541,-989,833,514,265
270,543,341,-162,830,531,1081,395,186,606,-989,834,507,265
272,545,343,-156,844,528,1090,389,202,635,-988,836,511,267
271,543,337,-158,826,528,1077,390,208,578,-989,835,514,265
270,540,333,-161,810,525,1074,394,191,542,-988,830,512,264
268,541,337,-162,815,520,1093,392,186,568,-985,829,514,269
268,543,337,-162,810,513,1103,393,192,546,-985,829,514,270
269,541,335,-160,797,511,1095,391,187,521,-989,832,511,265
268,542,340,-160,807,510,1091,386,175,584,-986,834,513,265
266,544,343,-162,826,504,1083,391,170,612,-985,834,516,268
266,545,341,-162,805,502,1074,391,178,553,-989,836,518,271
268,544,342,-159,784,506,1075,383,193,553,-988,837,518,272
273,544,344,-160,811,502,1068,387,193,603,-983,837,514,268
271,544,345,-161,809,499,1056,396,174,560,-985,837,513,265
265,544,340,-158,781,508,1052,396,167,520,-986,835,513,268
273,541,334,-159,818,518,1048,392,177,563,-984,833,513,269
278,540,337,-157,859,517,1044,392,173,583,-987,835,511,268
272,543,342,-155,835,512,1060,392,163,566,-987,835,510,269
274,546,343,-160,798,508,1068,397,166,578,-983,834,512,271
278,550,341,-165,756,492,1052,401,180,619,-982,836,513,274
273,551,341,-159,733,486,1054,401,192,625,-987,836,515,276
274,547,341,-157,791,500,1058,396,199,584,-990,835,516,271
280,543,340,-163,851,504,1039,395,193,575,-988,835,514,269
281,542,342,-162,810,497,1034,396,183,634,-986,834,513,273
278,545,344,-156,744,503,1044,392,196,648,-988,838,514,277
275,549,342,-156,753,510,1041,390,216,615,-987,838,513,278
279,549,342,-161,805,507,1040,398,216,628,-984,835,513,275
285,548,344,-159,811,506,1055,401,206,595,-984,843,512,274
281,548,346,-155,777,512,1066,388,200,527,-987,849,512,274
278,547,344,-153,789,512,1059,383,202,586,-988,842,511,275
281,549,339,-152,826,505,1041,394,202,666,-986,833,510,277
277,553,339,-154,813,503,1037,400,198,621,-984,832,514,277
273,551,345,-155,749,510,1042,397,197,557,-985,833,515,275
275,545,346,-158,726,507,1039,396,199,548,-983,837,516,273
273,544,344,-165,800,505,1047,393,206,570,-981,836,516,273
274,545,342,-165,873,520,1065,391,218,628,-984,831,513,270
278,548,337,-159,853,526,1063,397,216,646,-986,831,510,269
272,545,337,-162,789,508,1051,395,189,567,-986,833,516,268
266,543,344,-165,765,495,1058,385,181,519,-984,833,515,269
269,546,343,-162,785,507,1070,388,210,574,-985,833,513,273
269,543,338,-162,824,513,1066,399,223,611,-985,832,519,274
268,535,333,-164,825,496,1061,398,210,587,-985,833,520,271
261,531,334,-167,796,492,1066,392,218,600,-989,838,513,267
253,536,333,-165,792,511,1084,394,246,658,-990,838,511,268
259,538,330,-163,783,526,1101,393,250,662,-986,837,513,272
262,534,331,-166,797,526,1104,392,233,613,-985,841,514,273
254,533,330,-171,839,530,1102,396,234,615,-988,839,514,272
254,534,326,-170,821,537,1108,394,246,624,-985,835,513,272
261,533,324,-168,792,534,1104,391,237,549,-981,835,514,276
257,532,329,-171,825,525,1080,395,216,518,-984,840,515,273
253,535,332,-173,839,520,1076,398,206,609,-985,838,511,268
259,535,333,-171,804,527,1096,395,219,664,-982,834,515,271
262,535,334,-168,791,535,1107,398,240,583,-984,836,526,275
261,541,332,-165,807,531,1099,397,250,554,-983,838,521,276
267,545,328,-164,837,525,1096,394,251,661,-981,837,509,276
268,537,334,-165,864,532,1113,397,249,725,-983,839,508,275
264,534,342,-165,821,533,1128,392,248,666,-985,844,513,272
265,542,338,-163,747,523,1123,384,243,583,-985,840,513,273
268,541,333,-164,769,526,1108,391,242,540,-983,838,515,277
269,536,337,-165,842,530,1107,400,247,554,-983,844,519,275
267,543,342,-162,839,510,1106,398,252,660,-984,842,520,271
265,549,342,-161,800,499,1097,393,250,712,-985,836,517,269
268,544,339,-163,791,510,1112,392,252,604,-984,838,513,271
276,541,339,-163,780,508,1127,392,269,565,-984,841,517,272
275,543,341,-162,803,503,1113,393,281,684,-984,833,521,269
270,543,340,-161,829,509,1099,392,277,722,-983,833,518,273
270,542,340,-159,774,499,1101,392,269,642,-984,842,512,276
269,548,340,-158,746,479,1096,394,261,642,-985,841,515,276
267,551,341,-156,786,472,1089,394,257,680,-988,838,519,278
269,542,342,-154,784,474,1097,394,257,667,-990,838,515,279
270,539,339,-156,764,489,1102,394,263,662,-985,839,511,279
270,546,339,-160,800,503,1101,395,265,660,-983,839,517,281
270,546,339,-159,818,489,1100,397,253,626,-985,837,518,279
269,541,340,-158,775,479,1100,394,253,632,-983,839,511,273
270,546,341,-160,770,492,1098,392,274,702,-981,838,510,272
267,543,338,-162,823,498,1105,396,278,744,-985,838,514,280
265,534,336,-166,806,496,1124,395,264,702,-986,840,510,283
269,539,338,-166,748,503,1138,394,262,626,-983,844,513,279
268,543,337,-159,797,499,1133,396,263,613,-982,843,519,279
269,538,336,-159,818,494,1127,395,269,677,-984,841,517,283
270,540,339,-165,763,504,1134,396,292,737,-987,841,515,281
267,543,339,-163,793,503,1133,399,291,683,-988,841,518,279
265,537,337,-159,831,500,1124,394,266,586,-985,843,518,276
268,544,339,-161,798,500,1128,391,269,635,-981,844,515,274
271,554,338,-164,809,499,1129,398,284,726,-983,843,516,276
273,544,337,-164,793,505,1114,399,287,710,-985,840,514,275
271,540,337,-161,737,515,1104,394,280,654,-982,841,508,275
264,544,335,-160,797,512,1095,392,255,612,-983,841,507,277
264,542,337,-162,851,500,1087,394,253,638,-987,837,511,272
268,542,340,-161,812,496,1096,394,281,708,-988,842,515,269
268,542,340,-162,815,501,1100,391,274,655,-986,845,519,279
266,538,338,-163,835,504,1091,394,242,581,-981,845,522,283
265,536,335,-162,801,503,1091,400,242,654,-980,846,516,277
268,538,336,-163,782,514,1102,394,246,698,-983,842,512,281
269,543,340,-164,785,528,1096,390,220,638,-985,839,518,281
266,544,337,-166,785,518,1077,395,207,564,-985,843,518,277
264,539,334,-167,821,514,1067,398,220,526,-986,848,512,279
264,535,338,-163,857,525,1070,401,237,620,-980,847,513,279
264,539,340,-162,822,520,1074,402,249,714,-976,848,515,282
265,544,339,-165,753,504,1072,396,249,595,-983,848,514,288
265,543,337,-162,772,502,1074,395,247,522,-987,846,515,284
263,537,333,-160,845,515,1080,399,254,661,-981,849,517,280
268,537,334,-164,813,523,1092,397,252,701,-981,848,519,288
272,543,339,-164,777,520,1102,394,235,600,-985,846,518,290
271,543,334,-162,851,506,1099,397,217,594,-982,847,517,285
270,541,333,-163,849,500,1096,397,206,641,-981,846,519,288
273,548,342,-160,764,516,1114,396,223,604,-985,847,518,289
276,551,343,-157,810,525,1133,399,257,592,-981,853,511,284
278,548,339,-159,914,516,1132,399,250,648,-977,853,511,282
278,552,339,-159,874,517,1122,396,225,642,-982,848,516,286
273,552,337,-159,769,524,1116,394,228,596,-981,851,517,292
270,543,334,-160,762,508,1095,395,215,592,-979,852,515,291
273,544,339,-160,848,491,1066,396,174,597,-980,849,514,287
272,548,342,-161,878,498,1064,394,175,557,-981,850,518,286
264,542,340,-164,795,506,1075,395,207,540,-983,845,524,284
263,540,343,-162,773,494,1073,394,208,579,-981,841,523,284
267,546,345,-157,868,485,1070,394,193,580,-977,847,519,291
269,548,337,-162,877,494,1074,395,189,557,-979,852,515,289
266,543,332,-167,789,498,1069,394,176,550,-985,849,514,280
261,541,334,-164,786,490,1052,394,159,528,-985,845,514,281
262,542,336,-165,855,493,1040,395,166,522,-983,844,517,284
266,539,336,-166,866,508,1036,393,186,568,-986,843,521,279
269,541,336,-161,838,512,1045,392,202,611,-986,842,520,276
266,544,331,-164,825,511,1058,394,215,573,-987,841,516,274
265,543,330,-170,815,523,1066,392,221,514,-989,840,516,273
267,544,338,-163,831,533,1063,392,209,566,-987,841,517,279
266,547,340,-155,874,531,1057,396,195,654,-984,840,513,275
268,540,338,-158,860,526,1070,393,196,586,-984,833,510,263
275,536,339,-163,809,534,1094,391,203,502,-982,832,509,267
273,539,342,-164,820,539,1102,393,207,549,-980,838,511,271
266,538,341,-162,852,532,1097,389,218,578,-988,838,513,264
268,537,332,-164,844,529,1103,390,236,592,-993,835,513,264
268,543,330,-162,844,527,1098,395,236,616,-986,836,515,270
264,545,339,-154,867,528,1083,391,228,558,-985,833,515,271
265,543,340,-156,862,531,1090,389,242,560,-991,832,514,269
267,541,338,-162,844,531,1102,395,240,639,-987,839,513,270
266,541,340,-162,835,533,1099,395,220,593,-981,842,510,273
271,546,339,-161,856,538,1098,394,225,546,-982,840,513,278
277,546,337,-160,886,525,1102,394,235,591,-984,838,517,275
275,543,339,-158,834,506,1102,393,219,559,-983,838,513,269
271,546,339,-160,772,515,1104,394,218,507,-984,840,512,277
267,548,337,-163,829,527,1106,394,239,549,-984,839,515,283
268,545,339,-161,866,515,1100,393,223,568,-984,838,513,273
270,544,342,-158,796,503,1098,394,204,518,-984,839,512,269
266,545,342,-159,809,508,1097,393,225,567,-983,843,514,274
267,544,342,-158,904,524,1096,392,250,675,-984,843,517,274
271,542,343,-159,875,528,1097,392,246,635,-984,839,523,276
269,537,341,-162,796,510,1099,395,234,560,-984,835,524,276
268,537,338,-160,792,505,1091,395,229,595,-987,835,516,271
270,544,336,-160,775,512,1077,396,224,616,-990,838,513,269
266,545,334,-161,760,497,1077,397,233,584,-987,837,514,273
261,539,333,-161,807,505,1098,394,253,608,-985,834,510,271
265,540,333,-165,835,544,1116,391,266,661,-986,833,507,266
269,544,339,-166,811,543,1110,392,252,655,-988,837,513,269
266,543,341,-164,795,523,1100,394,231,616,-987,839,514,271
264,542,339,-165,770,525,1100,391,236,608,-984,835,512,268
267,543,340,-164,727,519,1099,389,249,674,-984,835,513,267
270,544,342,-159,767,514,1099,392,241,672,-989,836,514,264
268,541,340,-157,852,528,1099,395,228,542,-989,834,511,266
265,540,337,-158,856,540,1100,393,237,564,-988,837,512,273
266,541,339,-160,798,550,1111,391,258,738,-987,840,515,274
268,541,341,-164,794,563,1130,395,266,739,-986,838,514,268
271,544,342,-163,829,567,1149,398,258,585,-986,837,511,266
268,545,341,-160,825,566,1162,395,263,564,-987,838,512,270
262,540,336,-163,807,558,1150,395,276,684,-989,836,517,273
262,541,333,-166,800,547,1125,392,258,711,-987,833,516,274
270,546,335,-163,800,554,1120,385,239,589,-986,835,511,272
273,541,335,-162,822,566,1130,390,256,541,-990,840,512,271
