F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
269,544,343,-138,754,438,1097,400,255,625,-989,845,516,270
269,544,343,-138,751,442,1089,395,261,623,-989,846,516,271
271,544,343,-133,751,436,1099,395,277,624,-983,841,515,274
272,542,341,-129,751,432,1111,396,272,627,-984,842,513,275
270,545,341,-137,748,436,1105,398,251,627,-984,838,516,273
266,545,339,-138,746,435,1103,402,252,624,-977,836,522,269
267,540,338,-129,749,436,1111,401,252,627,-978,842,521,269
272,541,340,-130,750,438,1104,398,245,629,-989,843,516,275
267,547,342,-138,750,429,1095,396,254,626,-991,838,515,277
266,540,342,-138,752,432,1100,395,258,625,-982,840,516,273
276,535,341,-137,751,436,1104,399,239,627,-980,845,517,271
273,539,342,-139,750,415,1096,400,231,625,-986,844,515,274
265,538,343,-135,754,411,1097,397,255,622,-991,840,514,274
270,538,337,-130,757,443,1104,400,271,623,-989,837,517,274
276,545,334,-131,753,450,1103,400,250,623,-986,838,519,275
277,544,341,-138,751,428,1096,395,231,620,-989,843,519,269
276,540,341,-140,755,432,1103,397,269,622,-988,842,518,266
275,544,338,-137,754,451,1118,403,303,627,-985,841,518,272
275,542,342,-138,749,444,1113,400,290,627,-985,842,520,271
271,538,344,-138,748,441,1100,398,293,624,-986,843,519,268
266,542,342,-132,750,463,1105,400,304,624,-988,844,514,274
270,544,344,-134,748,468,1104,400,279,625,-987,841,516,276
274,539,344,-140,744,441,1082,399,260,626,-982,841,519,273
273,541,346,-138,748,439,1077,396,273,626,-980,845,514,274
272,544,345,-133,751,467,1107,396,281,624,-987,844,514,273
271,541,336,-136,745,474,1133,399,282,624,-988,840,518,275
268,541,336,-138,747,465,1124,404,286,625,-982,847,518,277
267,546,345,-134,754,460,1101,403,281,626,-984,844,518,273
269,546,346,-132,752,453,1100,395,271,626,-991,836,518,270
272,539,341,-134,746,445,1100,397,265,626,-991,844,514,272
274,535,345,-134,750,442,1075,404,261,625,-991,846,512,276
274,543,346,-132,757,444,1070,402,260,625,-992,831,513,277
271,547,342,-135,754,445,1095,396,263,623,-991,831,511,272
266,542,342,-135,749,443,1110,396,274,624,-986,844,514,269
269,540,341,-134,750,447,1100,400,279,625,-984,845,519,275
277,544,340,-136,753,461,1093,401,257,626,-988,839,516,275
273,547,344,-136,754,471,1100,400,241,625,-991,839,512,269
270,545,346,-136,751,470,1103,399,246,627,-987,837,515,273
277,543,343,-135,750,456,1100,401,247,625,-984,836,518,275
277,545,342,-134,750,448,1100,401,251,623,-988,841,514,272
267,545,341,-133,751,456,1087,400,263,624,-986,844,511,276
269,543,339,-130,745,464,1073,400,265,626,-981,843,514,279
275,543,339,-133,745,466,1084,401,261,626,-987,844,520,274
269,546,340,-137,758,473,1102,400,259,625,-995,844,520,273
269,541,340,-138,758,481,1106,399,265,626,-988,840,517,275
273,537,340,-137,749,476,1104,397,276,625,-981,844,516,270
272,542,341,-136,754,466,1100,396,277,625,-986,848,515,269
271,543,342,-134,757,470,1098,398,275,626,-990,844,513,275
272,539,343,-139,745,477,1102,401,281,624,-990,841,513,272
272,542,342,-142,744,471,1099,400,269,622,-991,841,512,269
272,546,339,-136,751,467,1090,401,249,622,-989,840,512,274
273,545,341,-135,748,474,1077,403,242,624,-982,844,517,273
269,546,345,-139,748,468,1067,398,237,626,-983,845,519,269
268,547,340,-137,752,471,1085,397,240,626,-987,840,516,273
269,539,337,-132,751,491,1108,403,263,626,-982,842,519,275
267,536,343,-138,749,489,1107,399,280,626,-984,847,521,273
267,540,344,-145,751,472,1105,397,279,628,-995,842,517,272
267,540,335,-137,752,474,1107,401,263,626,-992,839,517,272
272,539,333,-132,749,478,1100,399,248,624,-986,844,519,273
278,541,339,-138,746,473,1099,397,255,624,-988,843,513,273
275,541,339,-142,746,484,1107,399,278,625,-985,838,511,272
268,543,340,-140,749,486,1092,400,282,626,-981,844,517,273
273,545,344,-138,748,468,1069,402,263,626,-985,850,515,275
276,540,342,-137,747,464,1064,403,246,626,-988,845,512,272
272,536,338,-134,749,470,1062,397,232,626,-986,843,519,267
269,545,341,-135,751,463,1057,394,219,626,-987,847,521,270
267,546,343,-136,750,455,1061,400,218,625,-989,845,517,277
270,537,340,-135,744,463,1067,400,224,624,-990,844,517,275
273,543,338,-136,751,474,1071,397,244,624,-989,842,516,270
272,547,337,-137,767,476,1077,397,264,624,-986,838,514,274
271,537,337,-134,762,478,1071,402,247,623,-985,838,515,279
269,536,343,-135,748,469,1056,404,220,624,-983,840,518,275
267,542,346,-144,751,447,1044,403,216,624,-985,843,517,271
266,540,340,-140,755,434,1033,399,220,623,-982,844,518,273
273,536,336,-130,747,440,1041,394,219,624,-975,843,521,278
275,540,340,-136,746,441,1062,394,215,628,-978,839,521,276
273,543,340,-143,752,438,1070,397,213,627,-989,841,519,273
272,541,339,-138,753,455,1067,396,219,625,-992,848,516,277
273,537,338,-134,748,472,1069,397,241,626,-987,845,520,275
276,537,334,-139,748,476,1076,397,263,626,-987,838,520,270
273,543,336,-142,755,473,1068,395,253,626,-990,839,514,272
271,543,344,-134,753,471,1042,400,219,626,-984,845,513,275
274,538,343,-128,749,469,1030,399,206,625,-982,843,516,271
276,540,341,-134,752,471,1051,390,232,626,-987,843,517,269
272,544,343,-136,756,472,1070,392,254,627,-987,843,518,274
271,543,343,-133,755,468,1067,399,250,625,-986,841,522,278
274,541,340,-132,754,473,1065,397,246,624,-988,841,516,273
272,540,340,-134,753,476,1075,396,251,626,-982,840,512,266
270,541,341,-136,751,471,1090,400,255,627,-980,838,515,269
270,539,341,-137,748,476,1101,394,267,628,-989,838,516,273
268,537,342,-135,745,487,1104,389,279,627,-991,840,514,272
270,542,339,-136,747,486,1105,398,263,626,-987,840,516,271
274,545,336,-139,751,481,1106,401,239,626,-986,842,517,268
272,541,341,-136,751,482,1108,394,243,626,-985,845,515,268
266,540,345,-136,750,480,1096,396,241,626,-986,845,519,270
267,543,343,-137,749,469,1081,401,237,626,-989,844,524,270
267,541,342,-134,748,477,1085,401,260,624,-990,842,521,270
267,539,344,-133,748,500,1086,403,268,623,-991,839,516,270
272,541,342,-137,745,507,1067,405,247,627,-989,838,518,270
273,542,338,-137,746,501,1064,398,254,629,-986,838,520,269
272,546,338,-135,749,492,1073,396,273,626,-989,840,515,273
269,546,341,-136,748,476,1068,401,250,623,-989,842,514,277
263,541,341,-142,748,468,1059,402,231,625,-983,839,517,273
266,544,339,-142,752,477,1063,399,244,627,-984,841,515,267
272,546,340,-139,751,476,1063,396,238,624,-985,844,514,271
268,545,343,-140,745,473,1057,396,218,625,-983,845,516,278
268,547,341,-138,750,485,1059,392,232,628,-985,842,516,273
273,545,339,-140,754,481,1062,393,252,626,-986,841,516,267
269,537,341,-141,746,470,1073,398,246,625,-981,840,519,270
267,538,340,-138,747,482,1088,398,244,627,-980,842,518,273
268,543,339,-137,754,495,1083,393,262,627,-985,847,516,269
267,539,338,-141,748,482,1068,394,269,623,-986,845,516,270
270,537,341,-140,745,471,1065,397,262,625,-987,842,515,275
273,541,344,-138,755,476,1064,398,259,626,-987,844,516,275
271,544,342,-139,756,479,1064,400,250,623,-984,842,518,273
269,542,340,-136,749,485,1080,401,239,623,-985,837,517,273
267,539,341,-136,751,499,1098,399,265,625,-988,836,514,271
264,539,341,-136,756,506,1113,398,298,626,-990,844,512,271
269,543,340,-134,754,504,1121,398,288,624,-991,847,514,274
274,542,344,-137,752,496,1110,398,268,622,-991,845,517,271
269,536,345,-140,751,484,1100,397,269,623,-987,844,521,267
267,534,342,-138,749,473,1098,399,264,625,-987,843,517,269
270,537,339,-138,751,471,1100,400,263,624,-993,840,511,274
272,540,339,-141,753,482,1114,400,283,624,-990,838,514,277
271,541,340,-139,754,499,1130,397,290,626,-984,841,519,274
270,542,340,-135,752,508,1130,399,274,626,-989,844,515,267
271,543,340,-136,753,499,1128,406,263,625,-990,844,512,267
271,545,343,-139,753,481,1125,406,265,626,-984,841,517,274
266,541,342,-139,752,473,1110,397,260,624,-982,838,516,275
268,538,340,-138,750,476,1103,397,250,623,-984,839,512,268
274,540,343,-139,746,474,1103,405,255,625,-982,842,514,269
268,539,340,-140,741,476,1105,393,255,627,-982,839,519,276
266,536,337,-135,742,495,1117,379,241,625,-988,834,520,274
271,541,340,-133,747,503,1132,392,244,626,-989,840,517,269
268,542,340,-136,748,497,1144,405,253,627,-984,846,515,271
265,541,337,-133,748,499,1155,399,238,625,-982,841,515,276
271,546,342,-135,748,503,1159,395,245,625,-985,837,517,278
271,548,345,-135,746,504,1161,400,287,626,-985,845,519,274
268,541,338,-129,747,508,1165,398,299,625,-980,847,519,269
269,537,339,-131,750,509,1159,396,293,626,-982,840,515,269
267,542,343,-134,750,506,1156,399,297,627,-989,837,516,270
269,544,341,-132,748,507,1161,399,287,625,-990,839,521,270
273,538,340,-134,749,507,1159,397,268,625,-985,839,515,272
270,540,341,-133,750,504,1162,395,271,627,-984,837,511,273
264,548,337,-129,748,508,1167,397,277,625,-986,839,516,270
266,544,336,-134,747,507,1164,403,268,624,-988,844,515,270
271,534,341,-139,750,503,1161,400,280,624,-989,842,517,276
268,535,338,-135,750,519,1166,389,308,624,-989,837,520,276
272,542,336,-132,748,530,1166,392,315,624,-987,839,514,267
279,543,341,-133,751,514,1164,404,305,624,-984,839,512,267
270,540,341,-130,754,504,1159,401,300,624,-982,839,520,277
260,539,338,-130,751,508,1153,395,294,624,-985,844,518,273
268,540,338,-134,751,506,1157,399,280,624,-987,847,513,266
277,543,339,-133,757,503,1163,399,274,624,-986,847,517,273
271,542,340,-133,754,504,1161,395,283,624,-986,844,520,278
266,540,339,-138,750,499,1155,395,294,623,-986,838,517,274
270,544,340,-138,754,502,1155,398,289,623,-985,838,516,269
275,547,343,-135,756,507,1156,400,262,626,-984,843,520,269
273,544,345,-136,752,501,1155,401,259,627,-981,840,518,272
270,539,342,-137,752,501,1161,402,293,625,-980,839,515,273
273,538,340,-136,753,512,1160,401,308,624,-985,844,517,273
278,539,341,-136,750,504,1142,401,282,624,-987,848,517,273
272,547,338,-134,750,480,1132,401,252,626,-987,844,516,274
265,548,336,-132,751,469,1131,399,246,628,-987,839,519,274
265,538,341,-131,746,470,1135,400,265,627,-984,842,522,273
266,536,341,-132,744,476,1154,399,291,624,-982,843,518,274
267,544,339,-136,749,492,1162,396,299,624,-984,838,516,282
267,545,338,-139,752,501,1147,391,284,624,-983,841,517,280
271,542,339,-137,750,496,1140,393,284,625,-985,847,515,271
276,542,339,-133,754,495,1149,401,295,624,-988,841,511,272
274,540,341,-135,756,501,1145,405,277,625,-984,838,515,277
267,538,340,-138,750,500,1135,400,243,627,-985,844,518,271
269,541,338,-137,747,502,1143,394,239,626,-991,847,514,267
278,539,337,-134,751,505,1154,397,249,624,-982,841,513,274
275,535,338,-133,749,497,1141,398,237,625,-972,834,522,275
263,540,340,-135,749,491,1129,399,236,625,-983,836,521,270
260,546,342,-137,750,501,1145,402,268,624,-994,840,513,274
266,541,342,-137,747,512,1171,395,294,626,-991,841,515,278
273,536,340,-133,746,511,1190,387,294,627,-985,840,521,270
273,544,340,-135,750,508,1191,394,289,625,-981,840,521,267
271,551,345,-137,752,511,1174,401,290,624,-982,842,516,273
273,543,347,-132,753,509,1159,397,284,625,-986,843,516,269
273,533,342,-132,754,502,1156,395,274,624,-987,839,520,267
273,536,339,-138,752,503,1154,399,271,623,-989,838,520,275
274,545,341,-136,749,506,1147,399,270,624,-992,842,519,276
271,542,340,-133,750,498,1131,396,275,624,-987,845,519,272
265,536,338,-134,749,499,1126,396,279,623,-983,839,519,275
267,540,341,-132,745,507,1143,396,269,625,-989,837,515,277
272,546,343,-132,746,509,1161,400,272,627,-988,843,515,270
269,544,343,-139,754,525,1168,405,300,626,-983,843,517,267
266,542,341,-139,752,532,1166,397,306,625,-987,839,516,272
270,541,339,-137,748,510,1159,390,282,623,-989,839,518,274
272,544,339,-137,755,503,1167,395,265,624,-986,836,520,272
271,547,341,-137,755,512,1162,394,261,625,-989,834,518,271
272,547,341,-137,748,503,1138,391,263,623,-989,839,516,268
274,542,339,-137,747,498,1136,398,273,623,-986,841,517,266
270,537,339,-135,750,507,1156,397,280,626,-985,836,516,273
273,539,340,-134,750,505,1160,394,296,626,-985,838,515,276
274,546,341,-136,749,501,1160,400,312,624,-986,838,515,271
266,543,340,-135,750,503,1161,400,291,624,-985,833,516,267
265,540,340,-134,754,503,1161,393,263,626,-984,836,514,271
274,547,340,-135,753,502,1176,396,270,626,-983,842,513,276
274,549,342,-142,745,503,1178,400,281,626,-984,842,513,277
268,543,341,-145,743,502,1156,395,268,626,-985,839,514,277
269,542,337,-137,748,501,1152,393,265,626,-982,842,513,275
271,543,338,-133,749,502,1160,400,274,625,-981,845,513,273
269,542,342,-136,751,499,1156,400,266,624,-982,844,516,274
266,541,343,-135,756,500,1157,396,267,627,-985,841,521,274
268,545,343,-134,754,508,1166,399,291,626,-985,838,521,269
274,546,341,-134,752,512,1160,403,290,623,-983,842,518,267
274,549,338,-134,757,506,1148,399,253,623,-983,845,519,274
271,547,339,-136,753,501,1150,397,243,624,-982,842,519,279
272,543,343,-136,746,506,1171,396,274,624,-983,841,516,273
273,547,346,-132,752,513,1196,395,297,624,-985,841,517,269
267,549,344,-129,756,507,1191,398,304,624,-985,839,517,276
264,541,338,-133,750,509,1175,396,308,623,-985,837,514,274
269,538,339,-136,750,534,1185,396,302,625,-986,836,516,269
271,546,344,-135,751,538,1187,403,279,626,-988,838,516,277
271,544,344,-136,749,519,1175,403,269,626,-987,844,512,281
269,537,341,-138,751,524,1179,398,281,626,-986,843,517,273
267,540,341,-135,755,535,1179,398,292,623,-987,840,520,275
267,544,343,-133,753,533,1162,404,292,622,-983,846,514,278
269,543,340,-137,748,531,1160,402,285,624,-985,846,512,273
268,541,339,-139,749,519,1165,395,273,625,-991,836,516,275
268,542,343,-135,753,503,1158,392,277,624,-990,835,520,279
270,544,345,-133,752,505,1162,398,298,625,-986,843,522,274
272,543,341,-136,748,509,1165,401,305,628,-987,840,524,270
272,542,340,-138,747,505,1155,398,288,628,-989,836,523,273
268,545,343,-132,752,505,1142,394,267,625,-988,840,519,274
267,546,343,-132,755,499,1127,397,256,626,-988,845,515,273
272,542,341,-143,753,499,1123,401,260,625,-985,844,515,274
273,544,340,-145,748,506,1141,403,271,627,-986,840,515,277
269,548,341,-137,752,503,1157,400,280,628,-987,836,518,276
270,541,342,-139,757,513,1170,396,284,626,-987,837,520,274
272,538,341,-140,753,525,1181,394,291,624,-989,841,515,274
273,544,341,-131,752,517,1177,396,302,626,-987,838,516,269
271,539,341,-130,758,506,1167,399,298,626,-981,836,521,266
269,537,340,-138,755,505,1168,398,281,625,-982,838,518,274
273,546,342,-137,748,518,1170,396,288,625,-987,843,516,277
275,543,341,-133,753,527,1165,399,306,623,-985,844,521,272
267,538,341,-137,756,516,1167,401,302,624,-984,840,520,272
266,542,345,-137,751,500,1163,398,281,626,-985,835,515,276
272,544,342,-135,750,501,1148,396,276,626,-983,837,516,272
269,539,337,-135,753,505,1139,403,295,625,-983,843,518,266
263,536,339,-136,749,501,1131,404,298,623,-987,842,517,266
265,535,340,-136,745,505,1132,397,291,625,-989,840,518,273
270,543,338,-136,750,504,1141,396,308,626,-987,842,519,276
272,549,338,-135,753,501,1138,399,318,626,-987,844,521,276
271,541,339,-134,751,515,1127,398,294,625,-983,846,521,279
266,538,340,-140,750,533,1128,397,275,625,-984,846,517,276
265,545,342,-142,754,527,1136,394,288,622,-988,841,518,271
268,543,341,-137,755,509,1135,397,305,622,-986,839,522,274
268,540,343,-137,749,506,1133,403,314,624,-984,839,516,274
268,541,344,-135,745,509,1132,400,320,624,-988,835,512,270
272,540,340,-132,750,506,1133,395,325,625,-987,834,518,268
274,540,338,-132,754,508,1133,400,316,627,-986,838,519,274
267,544,337,-133,747,507,1131,399,291,626,-987,844,513,280
264,546,339,-133,748,504,1146,393,289,624,-988,846,515,275
271,541,341,-132,754,503,1166,396,294,625,-988,841,518,267
274,536,343,-133,749,504,1169,395,289,626,-989,840,516,271
270,535,341,-136,745,505,1169,389,298,623,-987,841,515,275
270,540,339,-139,750,503,1169,393,310,623,-987,836,512,269
274,544,341,-134,750,505,1166,398,305,626,-989,835,516,268
274,543,342,-131,747,509,1167,396,300,628,-987,839,521,273
274,543,340,-135,749,508,1168,396,308,626,-980,839,516,272
274,544,338,-133,753,501,1158,399,290,624,-977,839,516,270
269,546,342,-131,752,497,1154,398,269,624,-981,844,520,270
267,546,341,-135,752,503,1163,399,300,624,-986,846,514,272
271,544,337,-139,752,510,1163,400,335,625,-987,839,510,270
272,545,344,-139,750,510,1159,398,318,626,-991,833,515,271
271,550,349,-137,749,509,1175,398,297,626,-993,844,516,275
270,547,344,-136,749,509,1187,400,311,626,-990,851,517,272
266,540,340,-138,749,505,1169,400,313,626,-988,841,520,269
266,540,341,-137,750,505,1160,397,299,626,-989,839,516,273
272,544,345,-131,751,513,1167,396,310,626,-993,847,511,275
270,544,346,-130,751,516,1164,395,320,626,-989,846,515,269
262,544,342,-132,751,510,1158,396,307,626,-981,842,517,270
266,545,344,-135,748,501,1163,402,296,626,-985,842,516,272
273,546,349,-136,748,503,1161,402,306,626,-988,845,517,270
271,541,342,-134,750,507,1163,395,316,626,-985,844,520,271
267,536,335,-134,751,503,1182,397,313,627,-987,840,518,274
269,542,337,-138,753,514,1189,403,307,625,-990,842,517,271
270,545,341,-140,757,531,1175,403,306,623,-987,842,520,268
269,537,340,-137,754,520,1162,401,296,623,-987,840,520,273
267,537,339,-133,747,499,1143,400,272,626,-988,842,518,276
266,545,344,-131,745,500,1131,397,270,627,-984,841,516,270
271,546,346,-136,750,506,1139,396,294,625,-982,842,517,270
275,543,338,-141,751,505,1147,398,306,624,-987,848,518,273
267,544,339,-139,746,506,1147,401,301,625,-987,845,518,272
262,542,343,-135,747,501,1158,401,300,625,-985,834,514,270
268,538,340,-134,752,506,1168,397,308,624,-989,837,512,270
270,541,340,-133,750,529,1166,395,305,623,-986,845,517,274
267,546,344,-133,745,535,1165,398,286,624,-978,843,520,275
269,542,341,-135,750,524,1172,402,294,627,-982,843,516,272
273,538,339,-134,752,528,1187,402,325,627,-987,846,517,273
272,542,342,-136,746,530,1203,399,324,626,-983,842,520,275
272,545,341,-137,749,517,1201,396,304,626,-983,840,517,274
273,542,341,-134,755,506,1180,392,294,625,-986,846,515,271
270,541,344,-133,752,508,1161,395,285,625,-986,843,517,270
265,544,342,-139,749,523,1160,401,285,629,-987,839,519,274
268,542,339,-143,753,532,1164,394,306,629,-987,850,519,278
271,538,342,-138,752,512,1162,388,314,624,-983,847,514,273
264,538,344,-133,748,498,1158,394,294,625,-986,836,514,268
265,541,342,-137,750,505,1153,399,276,628,-989,839,518,272
270,541,339,-142,751,508,1155,397,269,626,-987,844,516,273
265,539,340,-139,750,504,1169,394,271,625,-987,837,513,272
266,537,343,-133,751,510,1174,390,274,627,-988,837,516,273
272,540,341,-133,753,515,1162,393,271,626,-989,844,519,271
272,539,340,-134,750,510,1156,399,271,624,-989,841,517,272
271,534,344,-136,749,503,1152,397,276,624,-987,842,515,275
272,538,346,-136,751,503,1137,393,274,625,-986,845,516,272
270,546,340,-137,751,506,1135,391,265,627,-986,842,518,270
273,546,337,-139,751,505,1157,394,270,629,-986,842,518,276
274,541,339,-138,750,508,1172,400,282,628,-984,845,517,276
268,539,341,-133,750,508,1169,397,273,626,-985,840,518,272
265,541,342,-130,753,505,1165,394,263,625,-985,835,523,271
272,543,344,-134,749,510,1162,399,280,625,-982,844,523,270
274,538,339,-135,743,512,1166,402,296,621,-985,850,515,273
270,536,341,-132,748,506,1167,401,279,620,-987,843,513,276
268,545,347,-134,754,503,1146,403,266,624,-987,835,515,273
270,549,342,-139,753,506,1139,402,276,626,-990,839,513,271
270,544,336,-141,750,503,1156,395,277,626,-991,845,516,272
268,542,339,-137,748,504,1160,395,276,627,-988,846,521,278
270,542,345,-134,751,512,1158,400,283,625,-986,844,514,280
274,541,344,-134,755,509,1164,399,276,623,-985,843,511,276
273,541,340,-134,749,501,1151,396,264,623,-986,844,517,269
269,542,339,-136,748,504,1137,398,275,623,-988,843,517,269
267,543,339,-137,753,510,1157,401,299,626,-984,843,514,272
266,541,340,-140,749,505,1164,403,307,625,-980,840,517,275
266,540,343,-137,742,505,1140,401,307,623,-982,841,515,279
270,544,344,-129,750,512,1135,400,309,624,-985,846,512,276
274,548,342,-131,755,501,1131,403,291,625,-986,841,516,271
272,540,342,-137,751,473,1112,403,267,626,-987,831,517,273
265,534,345,-135,749,470,1116,397,269,626,-990,831,517,277
266,539,341,-131,748,495,1137,396,279,625,-988,843,518,274
274,544,340,-131,750,504,1137,397,280,626,-985,845,521,271
272,543,345,-138,752,499,1125,402,282,626,-987,841,522,275
265,543,345,-143,753,491,1123,405,286,625,-989,840,518,275
267,541,343,-138,753,475,1130,397,292,625,-988,841,515,274
271,541,341,-135,755,479,1133,395,299,628,-988,844,513,275
268,546,340,-137,753,502,1138,402,295,627,-983,842,515,273
265,544,338,-136,751,506,1150,402,295,624,-979,836,520,271
268,536,339,-135,751,490,1150,396,308,624,-987,839,519,273
270,539,339,-138,748,478,1139,397,309,624,-989,848,513,276
269,541,340,-134,744,471,1127,402,298,624,-984,847,515,275
267,541,340,-133,743,471,1107,404,289,626,-985,840,521,268
267,543,341,-136,747,474,1109,400,284,626,-987,839,518,266
270,543,343,-133,751,471,1125,398,278,625,-988,842,511,273
270,544,344,-132,751,466,1113,400,270,626,-988,844,515,274
272,547,341,-134,747,470,1097,401,271,627,-984,848,523,270
276,546,337,-133,749,472,1109,400,276,626,-981,843,519,272
274,542,340,-134,754,460,1111,397,276,626,-984,837,512,272
270,539,343,-136,754,454,1096,393,272,625,-989,843,513,274
269,537,342,-132,748,467,1103,396,274,622,-990,844,517,275
268,539,342,-130,741,473,1125,401,295,624,-987,837,516,270
268,540,342,-132,740,478,1137,400,318,626,-982,839,516,272
271,537,340,-137,746,498,1136,400,302,623,-984,843,516,278
271,537,341,-136,751,499,1126,401,276,621,-986,840,518,273
267,541,341,-127,749,477,1114,401,286,625,-983,843,519,270
267,545,338,-130,746,472,1105,400,291,627,-983,845,519,275
272,546,340,-137,748,475,1103,397,260,624,-985,841,517,275
271,542,346,-136,754,473,1103,397,248,623,-987,844,515,269
270,538,345,-134,751,470,1103,397,267,626,-986,846,517,272
269,542,340,-133,744,470,1099,396,259,627,-989,844,519,275
268,544,339,-131,748,469,1091,398,227,626,-990,844,517,272
270,540,342,-131,753,462,1090,404,228,626,-986,839,514,273
271,542,344,-135,752,459,1095,405,251,626,-982,833,514,276
268,547,344,-132,751,468,1101,398,267,627,-984,837,513,273
268,543,344,-131,751,473,1101,393,284,626,-987,843,515,270
270,539,346,-136,750,468,1093,398,280,623,-988,843,518,272
269,542,345,-134,749,467,1087,401,254,622,-989,842,517,272
268,544,341,-134,745,470,1085,398,248,625,-990,840,516,270
270,544,342,-138,747,469,1089,399,262,626,-988,840,518,271
271,545,344,-135,754,474,1099,398,263,625,-985,843,514,270
270,546,341,-132,752,470,1101,393,258,624,-985,844,515,272
272,546,338,-137,751,456,1084,391,255,624,-987,844,521,273
271,545,339,-142,753,457,1078,394,253,625,-986,846,517,268
267,543,341,-138,747,465,1096,398,260,627,-986,844,513,268
268,541,343,-137,742,453,1097,400,268,627,-988,842,517,274
272,542,343,-138,748,441,1079,394,273,626,-986,843,519,274
269,542,342,-135,753,448,1073,389,268,626,-986,842,516,272
267,539,342,-133,751,451,1078,394,250,625,-988,842,517,277
270,540,343,-134,747,439,1071,397,240,623,-990,844,521,279
271,547,343,-138,748,441,1064,393,252,623,-989,842,518,274
270,546,341,-139,755,456,1074,394,264,624,-987,841,513,268
272,539,343,-137,755,455,1093,399,257,622,-986,844,514,270
273,542,345,-133,747,451,1100,396,260,622,-983,845,521,278
272,545,344,-133,747,465,1084,394,277,623,-981,846,517,277
273,545,344,-135,753,481,1071,400,266,625,-983,845,513,270
270,548,341,-134,755,473,1070,405,240,627,-986,839,522,272
268,547,339,-134,754,452,1075,401,243,626,-988,840,524,276
271,540,340,-138,750,442,1089,395,248,625,-982,846,514,275
270,540,340,-139,749,444,1101,398,248,627,-981,846,512,274
268,544,343,-139,749,450,1099,403,262,626,-986,839,519,277
273,544,345,-139,750,453,1084,400,261,622,-986,838,519,277
276,542,343,-136,751,456,1071,397,244,623,-982,845,516,278
271,543,342,-137,751,453,1071,404,243,627,-980,842,520,279
267,540,344,-137,747,447,1079,401,243,624,-984,837,522,274
269,536,345,-135,745,444,1077,386,236,618,-991,840,515,271
272,539,343,-138,748,438,1068,389,233,619,-989,842,515,275
270,542,341,-140,751,439,1065,402,237,623,-981,841,521,278
265,539,341,-138,752,442,1071,402,244,623,-977,846,520,275
262,540,342,-137,751,441,1074,397,247,622,-979,847,515,273
269,542,343,-134,743,443,1071,399,241,624,-982,841,515,273
276,538,342,-133,746,448,1071,396,243,625,-983,840,517,275
269,538,339,-137,752,447,1072,393,237,626,-982,839,519,275
264,545,340,-137,748,440,1072,400,218,625,-986,840,515,272
269,545,343,-136,744,442,1072,400,221,623,-989,845,514,272
267,540,343,-137,752,464,1071,389,238,624,-984,843,520,275
264,539,342,-136,756,483,1072,386,238,625,-985,838,518,279
271,538,345,-136,748,471,1072,399,231,625,-990,843,513,281
274,542,345,-138,747,454,1064,403,239,626,-984,846,518,276
270,546,341,-134,752,455,1063,392,248,625,-982,838,519,271
270,541,337,-132,753,452,1071,392,242,624,-985,834,514,274
270,540,339,-133,749,453,1074,401,243,624,-986,844,517,275
267,546,344,-133,749,469,1072,402,259,622,-985,846,521,273
269,546,341,-133,756,465,1071,399,260,621,-985,839,518,272
270,542,337,-133,754,448,1068,396,242,624,-987,842,517,270
265,542,343,-133,750,446,1064,397,239,627,-990,850,519,270
265,544,346,-136,750,446,1070,400,247,626,-991,845,519,271
270,545,339,-137,749,449,1080,395,246,623,-986,837,517,273
271,543,338,-136,747,463,1078,391,243,622,-983,837,517,270
267,540,344,-140,749,456,1071,397,237,624,-983,838,515,269
267,539,341,-140,752,439,1067,395,223,625,-982,836,514,275
268,539,337,-136,753,440,1056,389,214,624,-981,842,517,276
267,539,340,-134,752,444,1052,397,209,624,-982,847,517,272
267,539,341,-134,751,436,1057,405,205,624,-985,845,516,270
269,542,342,-135,750,428,1058,400,207,626,-988,843,518,273
271,544,343,-136,751,435,1060,397,209,626,-987,842,521,272
272,542,339,-136,751,445,1063,395,221,626,-987,839,519,271
270,544,340,-131,750,438,1060,395,245,626,-991,843,514,272
273,548,347,-129,751,430,1065,398,254,625,-993,847,515,273
273,546,344,-136,754,433,1072,398,250,626,-989,846,519,275
269,545,340,-139,752,436,1068,392,240,626,-981,845,521,272
272,544,345,-133,751,437,1065,389,226,626,-977,843,517,271
279,542,343,-132,751,438,1069,393,230,626,-978,836,513,271
273,545,337,-134,748,438,1070,399,246,626,-982,840,513,273
264,545,340,-135,748,433,1070,402,243,626,-992,844,520,275
268,540,341,-137,749,424,1064,400,239,625,-991,843,521,274
272,541,340,-140,751,420,1066,403,249,624,-981,841,516,274
269,544,344,-142,752,425,1073,403,249,623,-984,838,514,275
270,538,347,-141,752,426,1069,397,243,626,-993,840,519,275
272,537,346,-138,751,434,1067,394,250,629,-985,842,522,271
267,541,343,-137,749,449,1077,395,258,627,-977,836,522,268
267,540,341,-137,750,441,1081,398,256,624,-984,835,519,272
273,538,342,-141,751,431,1075,400,253,624,-990,845,516,277
270,544,346,-141,751,437,1071,402,256,625,-991,844,518,277
264,547,342,-136,749,444,1067,399,266,627,-989,838,520,274
269,545,337,-134,750,446,1066,395,280,629,-984,841,517,274
273,544,341,-136,750,445,1065,400,286,626,-985,842,513,269
