F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
269,547,343,-141,755,439,1124,407,318,623,-984,843,517,272
270,544,342,-138,749,433,1130,403,293,624,-985,841,511,272
276,543,340,-135,753,418,1139,392,269,625,-985,837,512,272
277,549,341,-136,756,404,1133,389,247,624,-985,835,519,271
273,546,341,-137,751,398,1129,394,227,624,-982,836,522,271
272,539,340,-135,750,396,1133,396,224,624,-981,840,518,273
274,545,341,-134,753,396,1123,399,232,624,-983,844,516,272
272,550,343,-136,751,400,1104,404,241,624,-985,839,519,273
270,542,342,-139,748,409,1096,399,251,624,-983,836,519,277
272,539,340,-139,750,414,1100,394,260,624,-984,841,517,273
272,545,341,-137,755,410,1095,398,270,624,-985,843,520,269
272,544,344,-139,756,410,1083,397,279,624,-984,838,520,274
276,538,341,-140,748,410,1090,396,273,624,-984,841,517,275
274,542,338,-142,743,403,1103,404,253,624,-987,848,518,273
268,547,340,-143,750,397,1103,403,228,624,-987,847,517,276
269,543,340,-141,756,395,1110,389,202,624,-983,844,513,279
273,540,341,-140,751,394,1130,385,188,624,-987,842,515,279
272,544,346,-141,751,401,1135,397,191,624,-990,841,517,277
273,546,342,-140,755,412,1131,401,214,624,-984,843,515,277
270,543,339,-137,755,412,1137,394,248,625,-979,846,516,278
267,542,344,-136,750,403,1124,389,259,625,-981,843,519,274
271,546,343,-135,747,397,1091,397,247,625,-983,840,521,270
276,547,339,-135,748,397,1072,406,248,624,-984,841,521,269
271,543,339,-137,754,403,1073,399,247,625,-985,840,518,271
268,541,344,-138,755,407,1060,391,242,624,-983,839,517,275
274,542,344,-136,748,409,1034,399,258,623,-984,839,516,275
270,544,342,-134,749,409,1031,405,268,624,-989,842,515,269
262,544,343,-137,752,409,1061,394,246,624,-985,842,517,268
264,542,345,-139,748,425,1089,390,229,624,-982,840,518,272
269,543,344,-138,750,443,1106,396,229,624,-988,839,519,269
272,544,340,-138,750,446,1125,392,230,624,-988,841,517,269
275,542,342,-141,749,443,1130,387,243,624,-982,842,516,274
272,544,343,-142,750,448,1115,392,264,622,-983,842,516,276
266,547,341,-138,750,449,1093,395,263,623,-985,844,516,273
268,543,340,-132,749,432,1074,401,244,626,-984,844,517,271
271,539,339,-130,750,404,1063,406,240,626,-983,840,517,272
270,538,341,-133,750,391,1063,402,245,625,-985,839,518,275
269,538,343,-136,750,401,1066,394,230,624,-984,843,516,276
266,539,342,-137,749,409,1066,391,210,624,-983,843,514,275
267,538,342,-136,748,419,1070,399,202,624,-981,837,516,275
268,538,343,-140,747,435,1091,401,200,623,-981,836,519,274
267,540,341,-143,747,443,1125,396,206,622,-982,839,517,269
270,543,340,-140,750,450,1142,398,224,623,-984,841,512,268
274,544,342,-136,752,457,1138,397,241,622,-983,841,515,274
273,543,343,-135,745,454,1140,390,248,622,-981,839,518,276
274,543,343,-136,745,446,1132,393,254,624,-985,839,516,274
277,546,343,-138,753,447,1106,403,274,624,-987,845,516,274
270,549,340,-137,753,455,1094,404,297,624,-984,846,516,274
269,545,342,-134,747,452,1080,394,297,627,-982,838,517,273
278,543,345,-135,748,429,1042,389,280,628,-986,837,518,273
276,545,343,-137,751,413,1033,394,265,625,-986,843,517,274
264,544,342,-139,750,417,1062,399,252,624,-981,843,516,275
267,542,345,-141,747,427,1073,395,229,624,-980,842,521,276
275,543,343,-138,751,435,1082,394,205,624,-984,842,520,275
271,546,340,-134,752,443,1118,395,206,625,-985,840,516,277
269,545,343,-135,748,457,1145,397,232,626,-982,838,515,278
274,541,342,-137,750,472,1151,399,265,625,-985,838,515,272
271,544,337,-137,755,475,1148,399,296,623,-989,840,514,271
266,548,339,-139,750,471,1136,399,309,623,-985,841,519,275
268,541,344,-139,745,465,1123,394,291,626,-982,839,521,275
270,537,342,-136,749,457,1115,393,276,626,-987,837,517,272
271,545,341,-134,755,446,1094,396,275,625,-988,842,515,272
274,545,347,-137,755,453,1071,395,267,626,-982,848,516,276
274,539,345,-139,752,468,1063,394,256,626,-982,843,516,280
272,541,340,-137,750,460,1066,396,250,625,-990,839,517,276
270,544,342,-138,754,439,1069,394,246,626,-992,841,518,273
271,540,344,-140,755,433,1070,395,246,626,-989,840,514,275
270,540,336,-137,750,431,1086,397,233,628,-992,837,513,272
271,543,335,-137,752,429,1117,398,222,629,-987,839,518,270
271,545,340,-139,756,447,1141,402,246,627,-982,840,518,275
272,545,338,-138,753,466,1145,403,272,624,-986,838,514,276
272,542,338,-137,756,468,1139,396,274,626,-985,839,516,273
271,542,343,-135,762,471,1136,391,280,627,-986,844,521,272
278,544,343,-136,753,474,1136,395,294,624,-992,844,520,274
280,541,338,-141,744,474,1127,400,294,624,-987,841,516,275
272,540,339,-141,751,467,1111,397,275,625,-981,838,518,270
267,544,343,-137,753,450,1095,395,257,624,-987,837,517,270
272,547,341,-137,745,443,1079,396,258,623,-987,839,513,278
271,545,340,-137,748,449,1074,397,262,624,-982,839,518,277
264,541,341,-137,756,446,1089,396,250,624,-984,837,520,271
269,540,341,-136,755,433,1102,395,241,623,-985,843,513,274
275,541,341,-132,749,432,1113,397,243,625,-986,845,512,274
273,543,341,-133,749,441,1129,402,251,628,-985,837,518,269
270,546,340,-138,751,449,1137,404,264,626,-982,837,519,273
271,546,341,-139,751,456,1132,404,279,624,-981,842,516,276
271,542,346,-137,749,457,1125,404,287,628,-982,839,518,269
267,542,345,-136,751,448,1107,398,292,629,-981,838,520,269
267,542,341,-135,753,446,1084,391,301,625,-985,841,519,274
270,539,343,-136,755,452,1072,395,295,623,-988,840,517,272
268,542,345,-137,756,446,1060,399,267,625,-982,839,517,269
268,548,341,-138,754,425,1043,398,243,626,-977,838,519,272
272,547,342,-139,748,408,1033,396,224,626,-982,837,515,276
270,542,348,-135,747,418,1048,396,208,625,-990,838,516,276
272,543,345,-131,752,439,1069,399,225,626,-988,840,520,273
279,545,338,-138,751,444,1073,401,262,626,-984,838,516,274
274,542,339,-142,745,436,1079,397,285,626,-990,837,514,276
267,541,340,-136,750,445,1108,392,298,626,-991,840,522,272
274,546,338,-135,755,465,1133,401,310,626,-980,841,519,268
274,546,341,-139,753,460,1120,408,319,626,-981,839,515,274
267,539,342,-138,753,442,1079,395,318,626,-990,843,518,277
269,543,339,-132,750,435,1055,390,298,626,-986,848,515,272
273,548,341,-135,750,437,1060,402,280,626,-982,843,514,272
272,543,342,-142,758,445,1071,403,281,626,-987,838,520,276
270,542,339,-138,759,454,1069,398,275,626,-988,840,518,272
271,545,337,-135,753,450,1064,402,267,626,-987,839,517,267
277,545,340,-140,753,440,1053,406,278,625,-983,834,520,273
277,543,342,-141,754,441,1039,402,278,626,-979,836,516,276
266,542,342,-136,750,437,1047,400,254,626,-986,841,514,268
262,540,341,-136,752,425,1069,402,241,625,-988,840,520,267
270,539,341,-138,754,415,1082,401,241,623,-982,838,521,276
274,540,343,-138,750,416,1093,402,227,623,-984,840,518,276
272,542,344,-137,750,430,1107,400,227,625,-989,842,517,273
265,543,341,-136,754,443,1104,396,266,624,-986,841,519,275
264,544,340,-137,756,446,1079,391,296,624,-980,837,521,275
269,545,341,-137,752,448,1067,394,297,624,-981,837,519,273
268,546,343,-137,752,455,1073,397,293,624,-985,843,518,273
266,546,346,-138,754,458,1070,395,272,624,-985,843,519,273
269,544,342,-135,749,449,1042,400,236,624,-984,839,519,272
270,544,340,-134,747,437,1020,403,212,624,-988,836,519,275
269,545,344,-134,751,438,1022,399,208,624,-986,839,519,278
268,545,342,-134,751,447,1032,399,221,624,-979,846,520,276
269,546,340,-135,748,446,1047,401,236,624,-980,841,521,276
272,547,343,-136,750,443,1074,400,243,626,-984,835,519,278
272,545,344,-135,755,455,1102,399,254,627,-983,838,516,275
269,543,343,-138,754,473,1111,400,295,625,-980,843,518,271
273,544,345,-138,747,475,1110,397,344,623,-983,842,520,272
272,544,342,-133,747,469,1110,394,357,625,-989,840,519,274
264,545,334,-134,754,473,1102,402,344,627,-990,840,517,274
264,545,340,-139,753,468,1077,406,323,626,-986,839,519,271
271,547,346,-136,748,442,1042,400,277,626,-984,841,520,268
272,546,339,-136,756,435,1021,399,222,627,-985,840,516,268
268,541,339,-139,758,441,1006,403,201,626,-982,837,514,273
273,542,346,-136,747,433,990,398,192,624,-985,836,517,277
276,546,343,-137,746,420,992,395,175,623,-985,836,519,274
273,543,338,-140,753,422,1004,403,204,624,-979,841,517,272
269,540,342,-138,753,436,1017,405,267,625,-983,843,516,278
269,540,342,-137,752,440,1048,398,300,626,-989,843,517,276
270,542,341,-138,752,445,1092,395,316,625,-986,843,517,267
270,544,344,-138,750,464,1112,395,342,625,-984,843,517,272
270,544,343,-137,752,469,1109,396,343,626,-983,840,516,281
272,540,339,-137,750,446,1105,399,312,626,-983,838,515,276
274,539,338,-135,747,428,1093,400,284,625,-985,837,515,273
271,541,344,-134,750,422,1078,399,256,626,-985,840,517,276
263,544,344,-136,749,416,1065,400,222,626,-983,842,519,273
264,547,338,-137,746,422,1046,404,208,625,-986,842,522,270
271,544,338,-137,751,435,1037,405,224,627,-989,839,521,272
272,539,344,-136,756,444,1055,405,245,628,-986,840,518,272
267,542,343,-137,750,439,1068,400,246,625,-986,844,519,270
266,545,340,-139,750,427,1070,394,244,624,-986,843,517,271
269,544,342,-140,755,431,1098,396,263,625,-987,838,516,271
271,544,341,-139,756,438,1130,400,279,625,-987,838,523,272
271,545,342,-136,751,434,1127,400,277,623,-988,838,521,273
270,543,347,-137,748,437,1107,403,282,623,-987,837,516,273
268,545,344,-139,754,447,1090,403,296,627,-983,838,518,273
269,548,338,-135,755,447,1078,398,297,629,-979,841,518,270
273,542,340,-130,752,443,1062,399,269,625,-979,838,510,270
276,539,343,-132,752,439,1047,404,227,624,-982,836,512,272
273,547,342,-135,754,437,1050,401,215,626,-984,842,517,269
272,549,341,-136,754,443,1061,399,241,625,-981,843,514,264
274,544,340,-137,750,454,1078,399,276,623,-980,837,515,269
273,544,340,-139,749,453,1093,397,302,624,-982,838,519,279
266,545,341,-139,750,447,1102,392,324,624,-985,841,518,276
265,542,342,-136,751,455,1120,389,330,624,-985,837,517,271
271,539,342,-135,752,460,1133,397,306,624,-980,839,520,274
270,544,338,-139,751,445,1130,402,262,624,-980,843,518,278
270,547,338,-142,751,437,1128,395,216,624,-988,842,514,277
273,545,343,-138,750,459,1137,390,205,624,-991,847,517,275
272,545,343,-134,749,474,1128,396,225,624,-985,848,517,273
271,543,338,-135,748,461,1107,398,231,624,-983,841,516,272
273,539,340,-139,750,450,1090,401,228,624,-988,837,517,271
274,541,343,-137,753,452,1073,403,249,624,-989,838,513,270
273,545,342,-134,755,458,1064,392,272,624,-984,839,510,270
270,543,340,-137,753,458,1069,388,280,624,-986,839,515,271
271,538,337,-139,752,460,1086,398,296,624,-994,839,519,271
272,540,339,-138,756,461,1095,401,310,624,-992,840,517,274
271,545,345,-138,753,465,1107,397,315,624,-979,841,517,277
272,544,343,-136,747,474,1131,397,313,627,-974,839,519,276
273,541,338,-135,750,467,1138,399,273,629,-983,840,519,273
272,542,341,-135,755,452,1132,398,214,627,-991,838,518,275
272,546,345,-136,754,449,1151,397,201,624,-987,837,519,274
273,546,347,-138,751,456,1168,395,236,623,-982,841,520,270
269,546,343,-139,749,454,1153,398,265,624,-988,842,517,269
269,547,335,-136,753,448,1132,399,276,624,-987,838,514,274
270,545,336,-138,753,462,1131,396,287,625,-981,843,519,278
265,544,343,-139,746,472,1135,395,303,625,-984,848,520,273
264,546,345,-138,747,463,1117,398,304,625,-986,843,515,266
270,546,342,-141,754,454,1097,398,292,628,-986,840,517,271
272,542,341,-140,755,452,1111,394,287,628,-982,842,522,276
271,545,343,-133,749,448,1132,392,283,625,-977,842,519,271
268,549,343,-133,745,448,1129,393,267,625,-979,840,515,272
268,547,340,-138,749,452,1124,394,242,627,-984,839,519,277
273,544,338,-139,749,447,1128,393,216,626,-986,841,518,274
272,543,342,-137,745,450,1140,392,207,626,-986,841,516,273
266,546,346,-137,750,467,1162,395,230,628,-987,839,521,275
270,546,343,-137,753,480,1165,396,265,627,-982,846,521,272
275,542,342,-138,749,475,1137,396,292,627,-982,850,516,272
270,544,344,-138,752,469,1117,393,310,629,-983,845,517,275
266,548,342,-136,755,474,1111,394,318,628,-981,843,517,273
270,544,335,-137,750,461,1087,397,303,625,-988,843,515,274
270,541,338,-140,752,442,1071,397,276,625,-992,841,520,275
270,546,346,-139,755,458,1094,395,270,627,-983,842,522,271
272,547,344,-138,752,481,1130,396,285,625,-979,844,517,268
272,546,340,-139,753,478,1152,400,298,624,-986,839,518,271
274,546,336,-134,756,473,1164,401,304,626,-992,839,519,270
275,545,335,-131,750,478,1171,396,303,626,-990,843,519,270
269,541,341,-136,750,475,1172,392,300,623,-983,845,519,274
268,542,344,-137,752,470,1158,395,306,624,-979,844,519,274
271,547,340,-133,748,473,1141,404,326,624,-984,841,519,271
270,546,341,-135,749,477,1152,407,344,623,-988,839,516,272
270,545,347,-139,750,480,1167,400,359,625,-986,838,514,276
273,546,342,-137,749,478,1145,389,360,627,-985,838,516,274
273,544,338,-136,751,472,1117,389,338,626,-983,837,516,269
270,544,341,-136,752,468,1105,400,295,625,-983,839,513,268
268,546,340,-135,747,468,1106,406,259,625,-991,840,515,273
270,545,337,-136,753,475,1133,402,260,625,-992,838,516,273
274,542,341,-140,760,474,1162,391,289,625,-985,838,516,272
275,545,346,-140,753,467,1168,389,304,626,-984,839,516,275
276,549,345,-135,748,470,1169,401,308,626,-983,840,517,275
275,543,340,-133,751,472,1164,404,330,625,-986,842,516,271
271,539,340,-136,753,456,1143,399,351,624,-991,844,516,275
270,545,342,-140,751,448,1128,396,349,624,-988,842,517,274
271,548,341,-138,749,452,1133,397,327,624,-987,840,518,266
269,545,342,-135,751,443,1127,400,292,624,-989,841,515,272
272,545,345,-135,752,438,1103,400,265,623,-987,842,515,277
273,548,342,-134,753,446,1097,396,266,625,-983,843,519,270
266,547,342,-134,751,445,1101,399,270,629,-984,843,515,270
265,543,345,-134,749,441,1098,402,261,628,-980,839,511,279
272,543,342,-135,750,447,1109,397,266,624,-978,837,516,280
274,545,335,-136,749,449,1127,392,283,625,-983,839,521,271
276,543,338,-135,752,443,1131,394,293,626,-982,840,517,270
277,541,344,-133,756,441,1144,397,305,624,-981,840,515,272
271,544,339,-136,752,444,1164,400,315,623,-982,840,518,267
267,546,337,-138,749,439,1167,399,326,625,-983,838,516,266
271,545,342,-141,754,449,1154,396,348,624,-984,840,511,275
271,544,346,-143,754,472,1148,397,352,622,-985,844,514,278
272,545,344,-137,750,464,1135,394,323,623,-984,840,519,275
275,546,339,-134,752,452,1110,391,301,626,-982,838,516,278
271,544,340,-138,754,461,1097,393,294,626,-982,841,516,278
270,539,345,-140,752,463,1097,396,277,625,-982,841,523,273
278,543,347,-140,752,452,1106,395,261,624,-985,840,522,273
278,548,345,-139,749,450,1123,396,259,624,-988,842,517,273
270,542,345,-139,747,447,1131,404,270,624,-979,839,517,273
275,536,342,-138,748,443,1127,400,291,624,-975,840,518,275
282,538,338,-135,751,448,1141,394,307,624,-982,845,516,274
274,545,343,-136,752,441,1168,395,313,624,-984,844,514,272
271,546,348,-136,749,439,1168,395,324,624,-981,840,518,276
274,543,343,-132,746,449,1153,395,329,624,-984,842,519,277
272,541,338,-135,750,451,1142,396,313,624,-985,842,519,270
271,542,341,-140,754,443,1122,395,288,624,-981,837,521,265
272,545,346,-136,751,440,1104,399,272,624,-981,838,521,273
272,543,344,-133,757,442,1093,400,260,624,-981,842,518,278
275,542,340,-137,758,444,1076,395,248,623,-983,842,519,273
279,541,343,-136,750,436,1060,400,244,623,-987,838,516,271
269,544,346,-134,750,419,1062,406,246,622,-983,838,509,276
